t,x_des,y_des,z_des,x_act,y_act,z_act
14.06,-8.80259,-4.74494,2,-8.82352,-4.74647,2
14.07,-8.81678,-4.71851,2,-8.83542,-4.72035,2
14.08,-8.8309,-4.69204,2,-8.84724,-4.69417,2
14.09,-8.84494,-4.66552,2,-8.85897,-4.66793,2
14.1,-8.85889,-4.63897,2,-8.87063,-4.64163,2
14.11,-8.87277,-4.61237,2,-8.8822,-4.61526,2
14.12,-8.88657,-4.58573,2,-8.8937,-4.58883,2
14.13,-8.90028,-4.55905,2,-8.90514,-4.56234,2
14.14,-8.91392,-4.53233,2,-8.9165,-4.53579,2
14.15,-8.92748,-4.50557,2,-8.92781,-4.50917,2
14.16,-8.94095,-4.47877,2,-8.93905,-4.48249,2
14.17,-8.95435,-4.45192,2,-8.95024,-4.45575,2
14.18,-8.96767,-4.42504,2,-8.96137,-4.42895,2
14.19,-8.9809,-4.39812,2,-8.97245,-4.40208,2
14.2,-8.99405,-4.37115,2,-8.98349,-4.37515,2
14.21,-9.00713,-4.34415,2,-8.99448,-4.34816,2
14.22,-9.02012,-4.31711,2,-9.00544,-4.32111,2
14.23,-9.03303,-4.29003,2,-9.01635,-4.29399,2
14.24,-9.04586,-4.26291,2,-9.02723,-4.26681,2
14.25,-9.05861,-4.23576,2,-9.03808,-4.23957,2
14.26,-9.07127,-4.20856,2,-9.0489,-4.21227,2
14.27,-9.08386,-4.18133,2,-9.0597,-4.18491,2
14.28,-9.09636,-4.15406,2,-9.07046,-4.15749,2
14.29,-9.10878,-4.12675,2,-9.08121,-4.13001,2
14.3,-9.12112,-4.09941,2,-9.09194,-4.10247,2
14.31,-9.13338,-4.07202,2,-9.10265,-4.07487,2
14.32,-9.14555,-4.04461,2,-9.11335,-4.04721,2
14.33,-9.15765,-4.01715,2,-9.12403,-4.0195,2
14.34,-9.16966,-3.98966,2,-9.13471,-3.99172,2
14.35,-9.18158,-3.96213,2,-9.14537,-3.9639,2
14.36,-9.19343,-3.93457,2,-9.15603,-3.93601,2
14.37,-9.20519,-3.90697,2,-9.16668,-3.90807,2
14.38,-9.21687,-3.87934,2,-9.17733,-3.88008,2
14.39,-9.22847,-3.85167,2,-9.18797,-3.85203,2
14.4,-9.23998,-3.82397,2,-9.19861,-3.82393,2
14.41,-9.25141,-3.79623,2,-9.20925,-3.79578,2
14.42,-9.26276,-3.76846,2,-9.21989,-3.76757,2
14.43,-9.27402,-3.74066,2,-9.23053,-3.73932,2
14.44,-9.2852,-3.71282,2,-9.24117,-3.71102,2
14.45,-9.2963,-3.68494,2,-9.25182,-3.68266,2
14.46,-9.30731,-3.65704,2,-9.26246,-3.65426,2
14.47,-9.31824,-3.6291,2,-9.27311,-3.62582,2
14.48,-9.32909,-3.60113,2,-9.28376,-3.59733,2
14.49,-9.33985,-3.57313,2,-9.29441,-3.56879,2
14.5,-9.35053,-3.54509,2,-9.30507,-3.54021,2
14.51,-9.36112,-3.51702,2,-9.31573,-3.51159,2
14.52,-9.37163,-3.48892,2,-9.32638,-3.48293,2
14.53,-9.38205,-3.46079,2,-9.33704,-3.45423,2
14.54,-9.39239,-3.43263,2,-9.3477,-3.42548,2
14.55,-9.40265,-3.40444,2,-9.35836,-3.3967,2
14.56,-9.41282,-3.37622,2,-9.36902,-3.36789,2
14.57,-9.42291,-3.34796,2,-9.37967,-3.33903,2
14.58,-9.43291,-3.31968,2,-9.39032,-3.31014,2
14.59,-9.44282,-3.29137,2,-9.40096,-3.28122,2
14.6,-9.45266,-3.26302,2,-9.4116,-3.25227,2
14.61,-9.4624,-3.23465,2,-9.42223,-3.22328,2
14.62,-9.47206,-3.20625,2,-9.43285,-3.19427,2
14.63,-9.48164,-3.17782,2,-9.44345,-3.16522,2
14.64,-9.49113,-3.14936,2,-9.45404,-3.13615,2
14.65,-9.50054,-3.12087,2,-9.46462,-3.10705,2
14.66,-9.50986,-3.09235,2,-9.47518,-3.07793,2
14.67,-9.51909,-3.06381,2,-9.48571,-3.04878,2
14.68,-9.52824,-3.03524,2,-9.49623,-3.01961,2
14.69,-9.5373,-3.00664,2,-9.50671,-2.99041,2
14.7,-9.54628,-2.97802,2,-9.51717,-2.9612,2
14.71,-9.55517,-2.94936,2,-9.5276,-2.93196,2
14.72,-9.56397,-2.92069,2,-9.538,-2.90271,2
14.73,-9.57269,-2.89198,2,-9.54836,-2.87344,2
14.74,-9.58133,-2.86325,2,-9.55868,-2.84415,2
14.75,-9.58987,-2.83449,2,-9.56896,-2.81485,2
14.76,-9.59833,-2.80571,2,-9.57919,-2.78553,2
14.77,-9.60671,-2.7769,2,-9.58938,-2.7562,2
14.78,-9.61499,-2.74807,2,-9.59951,-2.72685,2
14.79,-9.62319,-2.71921,2,-9.60959,-2.6975,2
14.8,-9.63131,-2.69033,2,-9.61961,-2.66813,2
14.81,-9.63934,-2.66143,2,-9.62957,-2.63876,2
14.82,-9.64728,-2.6325,2,-9.63947,-2.60937,2
14.83,-9.65513,-2.60354,2,-9.6493,-2.57998,2
14.84,-9.6629,-2.57456,2,-9.65906,-2.55058,2
14.85,-9.67058,-2.54556,2,-9.66874,-2.52117,2
14.86,-9.67817,-2.51654,2,-9.67835,-2.49176,2
14.87,-9.68568,-2.4875,2,-9.68788,-2.46235,2
14.88,-9.6931,-2.45843,2,-9.69732,-2.43293,2
14.89,-9.70043,-2.42934,2,-9.70668,-2.40351,2
14.9,-9.70767,-2.40022,2,-9.71594,-2.37408,2
14.91,-9.71483,-2.37109,2,-9.72511,-2.34466,2
14.92,-9.7219,-2.34194,2,-9.73418,-2.31523,2
14.93,-9.72888,-2.31276,2,-9.74315,-2.2858,2
14.94,-9.73578,-2.28356,2,-9.75202,-2.25637,2
14.95,-9.74258,-2.25434,2,-9.76078,-2.22695,2
14.96,-9.7493,-2.22511,2,-9.76943,-2.19752,2
14.97,-9.75593,-2.19585,2,-9.77797,-2.1681,2
14.98,-9.76248,-2.16657,2,-9.78638,-2.13868,2
14.99,-9.76893,-2.13727,2,-9.79468,-2.10926,2
15,-9.7753,-2.10796,2,-9.80286,-2.07984,2
15.01,-9.78158,-2.07862,2,-9.8109,-2.05043,2
15.02,-9.78777,-2.04927,2,-9.81882,-2.02102,2
15.03,-9.79388,-2.0199,2,-9.82661,-1.99161,2
15.04,-9.79989,-1.99051,2,-9.83427,-1.96221,2
15.05,-9.80582,-1.9611,2,-9.84178,-1.93281,2
15.06,-9.81166,-1.93167,2,-9.84916,-1.90342,2
15.07,-9.81741,-1.90223,2,-9.85639,-1.87403,2
15.08,-9.82307,-1.87277,2,-9.86348,-1.84464,2
15.09,-9.82865,-1.84329,2,-9.87043,-1.81526,2
15.1,-9.83413,-1.81379,2,-9.87722,-1.78589,2
15.11,-9.83953,-1.78428,2,-9.88387,-1.75651,2
15.12,-9.84484,-1.75476,2,-9.89036,-1.72715,2
15.13,-9.85006,-1.72521,2,-9.89669,-1.69779,2
15.14,-9.85519,-1.69566,2,-9.90287,-1.66843,2
15.15,-9.86023,-1.66608,2,-9.90889,-1.63907,2
15.16,-9.86519,-1.6365,2,-9.91475,-1.60972,2
15.17,-9.87005,-1.60689,2,-9.92045,-1.58038,2
15.18,-9.87483,-1.57728,2,-9.92599,-1.55104,2
15.19,-9.87951,-1.54764,2,-9.93136,-1.5217,2
15.2,-9.88411,-1.518,2,-9.93657,-1.49236,2
15.21,-9.88862,-1.48834,2,-9.94162,-1.46303,2
15.22,-9.89304,-1.45867,2,-9.94649,-1.4337,2
15.23,-9.89737,-1.42898,2,-9.9512,-1.40437,2
15.24,-9.90162,-1.39928,2,-9.95575,-1.37504,2
15.25,-9.90577,-1.36957,2,-9.96012,-1.34572,2
15.26,-9.90983,-1.33985,2,-9.96433,-1.31639,2
15.27,-9.91381,-1.31011,2,-9.96837,-1.28707,2
15.28,-9.91769,-1.28037,2,-9.97224,-1.25775,2
15.29,-9.92149,-1.25061,2,-9.97594,-1.22842,2
15.3,-9.9252,-1.22084,2,-9.97948,-1.1991,2
15.31,-9.92882,-1.19106,2,-9.98285,-1.16977,2
15.32,-9.93234,-1.16126,2,-9.98605,-1.14044,2
15.33,-9.93578,-1.13146,2,-9.98909,-1.11111,2
15.34,-9.93913,-1.10165,2,-9.99196,-1.08177,2
15.35,-9.94239,-1.07183,2,-9.99466,-1.05244,2
15.36,-9.94556,-1.04199,2,-9.99721,-1.02309,2
15.37,-9.94865,-1.01215,2,-9.99959,-0.993746,2
15.38,-9.95164,-0.982303,2,-10.0018,-0.964394,2
15.39,-9.95454,-0.952444,2,-10.0039,-0.935035,2
15.4,-9.95735,-0.922576,2,-10.0058,-0.905671,2
15.41,-9.96007,-0.8927,2,-10.0075,-0.876299,2
15.42,-9.96271,-0.862816,2,-10.0091,-0.846919,2
15.43,-9.96525,-0.832924,2,-10.0105,-0.817532,2
15.44,-9.96771,-0.803024,2,-10.0118,-0.788135,2
15.45,-9.97007,-0.773118,2,-10.013,-0.758729,2
15.46,-9.97234,-0.743204,2,-10.014,-0.729314,2
15.47,-9.97453,-0.713284,2,-10.0148,-0.699888,2
15.48,-9.97662,-0.683357,2,-10.0155,-0.670451,2
15.49,-9.97863,-0.653424,2,-10.0161,-0.641002,2
15.5,-9.98054,-0.623485,2,-10.0165,-0.611541,2
15.51,-9.98237,-0.593541,2,-10.0168,-0.582068,2
15.52,-9.98411,-0.563591,2,-10.0169,-0.552582,2
15.53,-9.98575,-0.533636,2,-10.0169,-0.523082,2
15.54,-9.98731,-0.503677,2,-10.0168,-0.493568,2
15.55,-9.98877,-0.473712,2,-10.0166,-0.464039,2
15.56,-9.99015,-0.443744,2,-10.0163,-0.434496,2
15.57,-9.99144,-0.413772,2,-10.0158,-0.404937,2
15.58,-9.99263,-0.383796,2,-10.0152,-0.375363,2
15.59,-9.99374,-0.353816,2,-10.0145,-0.345773,2
15.6,-9.99476,-0.323833,2,-10.0137,-0.316166,2
15.61,-9.99568,-0.293847,2,-10.0128,-0.286542,2
15.62,-9.99652,-0.263859,2,-10.0117,-0.256901,2
15.63,-9.99726,-0.233868,2,-10.0106,-0.227242,2
15.64,-9.99792,-0.203876,2,-10.0094,-0.197566,2
15.65,-9.99849,-0.173881,2,-10.0081,-0.167873,2
15.66,-9.99896,-0.143885,2,-10.0066,-0.138161,2
15.67,-9.99935,-0.113887,2,-10.0051,-0.10843,2
15.68,-9.99965,-0.0838888,2,-10.0035,-0.0786816,2
15.69,-9.99985,-0.0538895,2,-10.0018,-0.0489143,2
15.7,-9.99997,-0.0238898,2,-10.0001,-0.0191283,2
15.71,-10,0.0061102,2,-9.99825,0.0106764,2
15.72,-9.99993,0.0361101,2,-9.99633,0.0404998,2
15.73,-9.99978,0.0661097,2,-9.99434,0.070342,2
15.74,-9.99954,0.0961087,2,-9.99228,0.100203,2
15.75,-9.9992,0.126107,2,-9.99015,0.130083,2
15.76,-9.99878,0.156104,2,-9.98796,0.159981,2
15.77,-9.99827,0.186099,2,-9.9857,0.189898,2
15.78,-9.99766,0.216093,2,-9.98339,0.219833,2
15.79,-9.99697,0.246085,2,-9.98102,0.249786,2
15.8,-9.99619,0.276075,2,-9.9786,0.279757,2
15.81,-9.99532,0.306062,2,-9.97612,0.309746,2
15.82,-9.99435,0.336047,2,-9.97359,0.339752,2
15.83,-9.9933,0.366028,2,-9.97102,0.369775,2
15.84,-9.99216,0.396007,2,-9.9684,0.399815,2
15.85,-9.99092,0.425981,2,-9.96574,0.429872,2
15.86,-9.9896,0.455952,2,-9.96304,0.459944,2
15.87,-9.98819,0.485919,2,-9.9603,0.490032,2
15.88,-9.98668,0.515881,2,-9.95753,0.520135,2
15.89,-9.98509,0.545839,2,-9.95472,0.550252,2
15.9,-9.98341,0.575792,2,-9.95187,0.580384,2
15.91,-9.98164,0.605739,2,-9.949,0.610528,2
15.92,-9.97978,0.635681,2,-9.94609,0.640686,2
15.93,-9.97782,0.665618,2,-9.94316,0.670856,2
15.94,-9.97578,0.695548,2,-9.9402,0.701038,2
15.95,-9.97365,0.725472,2,-9.93721,0.73123,2
15.96,-9.97143,0.75539,2,-9.9342,0.761433,2
15.97,-9.96912,0.785301,2,-9.93116,0.791645,2
15.98,-9.96672,0.815205,2,-9.9281,0.821867,2
15.99,-9.96423,0.845101,2,-9.92502,0.852096,2
16,-9.96165,0.87499,2,-9.92192,0.882332,2
16.01,-9.95898,0.904871,2,-9.9188,0.912574,2
16.02,-9.95622,0.934744,2,-9.91566,0.942822,2
16.03,-9.95337,0.964608,2,-9.91249,0.973075,2
16.04,-9.95043,0.994464,2,-9.90931,1.00333,2
16.05,-9.9474,1.02431,2,-9.90611,1.03359,2
16.06,-9.94428,1.05415,2,-9.90289,1.06385,2
16.07,-9.94108,1.08398,2,-9.89965,1.09411,2
16.08,-9.93778,1.11379,2,-9.89639,1.12438,2
16.09,-9.93439,1.1436,2,-9.89311,1.15464,2
16.1,-9.93092,1.1734,2,-9.88981,1.1849,2
16.11,-9.92735,1.20319,2,-9.88649,1.21516,2
16.12,-9.9237,1.23296,2,-9.88315,1.24541,2
16.13,-9.91996,1.26273,2,-9.87979,1.27566,2
16.14,-9.91612,1.29248,2,-9.8764,1.3059,2
16.15,-9.9122,1.32223,2,-9.87299,1.33613,2
16.16,-9.90819,1.35196,2,-9.86955,1.36636,2
16.17,-9.90409,1.38168,2,-9.86609,1.39658,2
16.18,-9.8999,1.41138,2,-9.8626,1.42679,2
16.19,-9.89562,1.44108,2,-9.85909,1.45698,2
16.2,-9.89125,1.47076,2,-9.85554,1.48717,2
16.21,-9.8868,1.50042,2,-9.85196,1.51734,2
16.22,-9.88225,1.53008,2,-9.84835,1.5475,2
16.23,-9.87762,1.55972,2,-9.8447,1.57764,2
16.24,-9.87289,1.58934,2,-9.84102,1.60777,2
16.25,-9.86808,1.61895,2,-9.8373,1.63788,2
16.26,-9.86318,1.64855,2,-9.83354,1.66797,2
16.27,-9.85819,1.67813,2,-9.82973,1.69804,2
16.28,-9.85311,1.7077,2,-9.82589,1.72809,2
16.29,-9.84794,1.73725,2,-9.82199,1.75812,2
16.3,-9.84269,1.76679,2,-9.81805,1.78813,2
16.31,-9.83734,1.79631,2,-9.81405,1.81811,2
16.32,-9.83191,1.82581,2,-9.81001,1.84807,2
16.33,-9.82639,1.8553,2,-9.80591,1.87801,2
16.34,-9.82078,1.88477,2,-9.80174,1.90792,2
16.35,-9.81508,1.91422,2,-9.79752,1.9378,2
16.36,-9.80929,1.94366,2,-9.79324,1.96765,2
16.37,-9.80342,1.97308,2,-9.78889,1.99748,2
16.38,-9.79745,2.00248,2,-9.78448,2.02727,2
16.39,-9.7914,2.03186,2,-9.77999,2.05704,2
16.4,-9.78526,2.06123,2,-9.77543,2.08677,2
16.41,-9.77903,2.09057,2,-9.77079,2.11647,2
16.42,-9.77272,2.1199,2,-9.76608,2.14614,2
16.43,-9.76631,2.14921,2,-9.76129,2.17578,2
16.44,-9.75982,2.1785,2,-9.75641,2.20538,2
16.45,-9.75324,2.20777,2,-9.75145,2.23494,2
16.46,-9.74658,2.23702,2,-9.74639,2.26447,2
16.47,-9.73982,2.26625,2,-9.74125,2.29396,2
16.48,-9.73298,2.29546,2,-9.73601,2.32342,2
16.49,-9.72605,2.32465,2,-9.73068,2.35284,2
16.5,-9.71903,2.35381,2,-9.72525,2.38222,2
16.51,-9.71193,2.38296,2,-9.71971,2.41156,2
16.52,-9.70473,2.41209,2,-9.71407,2.44087,2
16.53,-9.69745,2.44119,2,-9.70833,2.47013,2
16.54,-9.69009,2.47027,2,-9.70247,2.49935,2
16.55,-9.68263,2.49933,2,-9.6965,2.52854,2
16.56,-9.67509,2.52837,2,-9.69042,2.55768,2
16.57,-9.66746,2.55738,2,-9.68423,2.58678,2
16.58,-9.65975,2.58637,2,-9.67791,2.61584,2
16.59,-9.65194,2.61534,2,-9.67148,2.64485,2
16.6,-9.64405,2.64428,2,-9.66492,2.67383,2
16.61,-9.63608,2.6732,2,-9.65824,2.70276,2
16.62,-9.62801,2.7021,2,-9.65143,2.73165,2
16.63,-9.61986,2.73097,2,-9.64449,2.7605,2
16.64,-9.61163,2.75982,2,-9.63742,2.7893,2
16.65,-9.60331,2.78864,2,-9.63022,2.81806,2
16.66,-9.5949,2.81744,2,-9.62288,2.84678,2
16.67,-9.5864,2.84621,2,-9.61541,2.87545,2
16.68,-9.57782,2.87496,2,-9.6078,2.90409,2
16.69,-9.56915,2.90368,2,-9.60005,2.93267,2
16.7,-9.5604,2.93237,2,-9.59216,2.96122,2
16.71,-9.55156,2.96104,2,-9.58413,2.98972,2
16.72,-9.54263,2.98968,2,-9.57596,3.01818,2
16.73,-9.53362,3.01829,2,-9.56765,3.04659,2
16.74,-9.52452,3.04688,2,-9.55918,3.07497,2
16.75,-9.51534,3.07544,2,-9.55058,3.1033,2
16.76,-9.50607,3.10397,2,-9.54183,3.13158,2
16.77,-9.49671,3.13248,2,-9.53293,3.15983,2
16.78,-9.48727,3.16095,2,-9.52388,3.18803,2
16.79,-9.47775,3.1894,2,-9.51469,3.21619,2
16.8,-9.46814,3.21782,2,-9.50534,3.24431,2
16.81,-9.45844,3.24621,2,-9.49585,3.27239,2
16.82,-9.44866,3.27457,2,-9.48621,3.30043,2
16.83,-9.43879,3.3029,2,-9.47642,3.32843,2
16.84,-9.42884,3.3312,2,-9.46648,3.35638,2
16.85,-9.41881,3.35948,2,-9.4564,3.3843,2
16.86,-9.40869,3.38772,2,-9.44616,3.41218,2
16.87,-9.39848,3.41593,2,-9.43578,3.44001,2
16.88,-9.38819,3.44411,2,-9.42525,3.46781,2
16.89,-9.37782,3.47226,2,-9.41457,3.49557,2
16.9,-9.36736,3.50037,2,-9.40375,3.5233,2
16.91,-9.35681,3.52846,2,-9.39278,3.55098,2
16.92,-9.34619,3.55651,2,-9.38166,3.57863,2
16.93,-9.33547,3.58454,2,-9.37041,3.60624,2
16.94,-9.32468,3.61253,2,-9.35901,3.63382,2
16.95,-9.3138,3.64049,2,-9.34746,3.66136,2
16.96,-9.30284,3.66841,2,-9.33578,3.68886,2
16.97,-9.29179,3.6963,2,-9.32396,3.71633,2
16.98,-9.28066,3.72416,2,-9.312,3.74376,2
16.99,-9.26944,3.75199,2,-9.29991,3.77117,2
17,-9.25815,3.77978,2,-9.28768,3.79853,2
17.01,-9.24677,3.80753,2,-9.27532,3.82587,2
17.02,-9.2353,3.83526,2,-9.26283,3.85317,2
17.03,-9.22375,3.86295,2,-9.25021,3.88044,2
17.04,-9.21212,3.8906,2,-9.23746,3.90768,2
17.05,-9.20041,3.91822,2,-9.22458,3.93488,2
17.06,-9.18861,3.9458,2,-9.21159,3.96206,2
17.07,-9.17674,3.97335,2,-9.19847,3.9892,2
17.08,-9.16477,4.00086,2,-9.18523,4.01632,2
17.09,-9.15273,4.02834,2,-9.17188,4.0434,2
17.1,-9.1406,4.05578,2,-9.15841,4.07046,2
17.11,-9.1284,4.08318,2,-9.14483,4.09749,2
17.12,-9.11611,4.11055,2,-9.13113,4.12449,2
17.13,-9.10373,4.13788,2,-9.11733,4.15146,2
17.14,-9.09128,4.16517,2,-9.10343,4.1784,2
17.15,-9.07874,4.19243,2,-9.08942,4.20532,2
17.16,-9.06612,4.21964,2,-9.07531,4.2322,2
17.17,-9.05342,4.24682,2,-9.06111,4.25906,2
17.18,-9.04064,4.27396,2,-9.0468,4.2859,2
17.19,-9.02778,4.30107,2,-9.03241,4.31271,2
17.2,-9.01484,4.32813,2,-9.01792,4.33949,2
17.21,-9.00181,4.35516,2,-9.00335,4.36624,2
17.22,-8.98871,4.38214,2,-8.98869,4.39297,2
17.23,-8.97552,4.40909,2,-8.97395,4.41967,2
17.24,-8.96225,4.436,2,-8.95912,4.44635,2
17.25,-8.9489,4.46286,2,-8.94422,4.473,2
17.26,-8.93547,4.48969,2,-8.92925,4.49962,2
17.27,-8.92196,4.51647,2,-8.9142,4.52622,2
17.28,-8.90838,4.54322,2,-8.89908,4.5528,2
17.29,-8.89471,4.56992,2,-8.88389,4.57935,2
17.3,-8.88096,4.59659,2,-8.86864,4.60587,2
17.31,-8.86713,4.62321,2,-8.85332,4.63236,2
17.32,-8.85322,4.64979,2,-8.83794,4.65884,2
17.33,-8.83923,4.67633,2,-8.82251,4.68528,2
17.34,-8.82516,4.70283,2,-8.80702,4.7117,2
17.35,-8.81101,4.72928,2,-8.79147,4.73809,2
17.36,-8.79678,4.75569,2,-8.77587,4.76446,2
17.37,-8.78248,4.78206,2,-8.76023,4.7908,2
17.38,-8.76809,4.80839,2,-8.74453,4.81711,2
17.39,-8.75363,4.83467,2,-8.72879,4.84339,2
17.4,-8.73908,4.86091,2,-8.71301,4.86965,2
17.41,-8.72446,4.8871,2,-8.69718,4.89588,2
17.42,-8.70976,4.91326,2,-8.68132,4.92208,2
17.43,-8.69498,4.93936,2,-8.66541,4.94825,2
17.44,-8.68012,4.96543,2,-8.64948,4.9744,2
17.45,-8.66519,4.99144,2,-8.6335,5.00051,2
17.46,-8.65018,5.01742,2,-8.6175,5.0266,2
17.47,-8.63508,5.04334,2,-8.60146,5.05265,2
17.48,-8.61992,5.06923,2,-8.58539,5.07867,2
17.49,-8.60467,5.09506,2,-8.56929,5.10467,2
17.5,-8.58934,5.12085,2,-8.55317,5.13063,2
17.51,-8.57394,5.1466,2,-8.53702,5.15655,2
17.52,-8.55847,5.1723,2,-8.52084,5.18245,2
17.53,-8.54291,5.19795,2,-8.50465,5.20831,2
17.54,-8.52728,5.22356,2,-8.48842,5.23413,2
17.55,-8.51157,5.24911,2,-8.47218,5.25993,2
17.56,-8.49578,5.27463,2,-8.45591,5.28568,2
17.57,-8.47992,5.30009,2,-8.43963,5.3114,2
17.58,-8.46398,5.3255,2,-8.42332,5.33708,2
17.59,-8.44797,5.35087,2,-8.40699,5.36273,2
17.6,-8.43188,5.37619,2,-8.39065,5.38833,2
17.61,-8.41571,5.40146,2,-8.37428,5.4139,2
17.62,-8.39947,5.42669,2,-8.3579,5.43943,2
17.63,-8.38315,5.45186,2,-8.34149,5.46492,2
17.64,-8.36676,5.47699,2,-8.32507,5.49036,2
17.65,-8.35029,5.50206,2,-8.30863,5.51576,2
17.66,-8.33375,5.52709,2,-8.29217,5.54112,2
17.67,-8.31713,5.55206,2,-8.2757,5.56644,2
17.68,-8.30043,5.57699,2,-8.2592,5.59171,2
17.69,-8.28366,5.60187,2,-8.24268,5.61693,2
17.7,-8.26682,5.62669,2,-8.22614,5.64211,2
17.71,-8.2499,5.65147,2,-8.20959,5.66724,2
17.72,-8.23291,5.67619,2,-8.19301,5.69233,2
17.73,-8.21585,5.70086,2,-8.1764,5.71736,2
17.74,-8.19871,5.72549,2,-8.15978,5.74235,2
17.75,-8.18149,5.75006,2,-8.14313,5.76728,2
17.76,-8.16421,5.77457,2,-8.12646,5.79217,2
17.77,-8.14685,5.79904,2,-8.10976,5.817,2
17.78,-8.12941,5.82346,2,-8.09303,5.84178,2
17.79,-8.11191,5.84782,2,-8.07627,5.8665,2
17.8,-8.09433,5.87213,2,-8.05949,5.89117,2
17.81,-8.07667,5.89638,2,-8.04267,5.91579,2
17.82,-8.05895,5.92059,2,-8.02582,5.94034,2
17.83,-8.04115,5.94474,2,-8.00894,5.96484,2
17.84,-8.02328,5.96883,2,-7.99203,5.98929,2
17.85,-8.00534,5.99288,2,-7.97507,6.01367,2
17.86,-7.98732,6.01687,2,-7.95808,6.038,2
17.87,-7.96924,6.0408,2,-7.94105,6.06226,2
17.88,-7.95108,6.06468,2,-7.92397,6.08647,2
17.89,-7.93285,6.08851,2,-7.90686,6.11061,2
17.9,-7.91455,6.11228,2,-7.88969,6.13469,2
17.91,-7.89617,6.13599,2,-7.87248,6.1587,2
17.92,-7.87773,6.15966,2,-7.85523,6.18266,2
17.93,-7.85922,6.18326,2,-7.83792,6.20654,2
17.94,-7.84063,6.20681,2,-7.82055,6.23037,2
17.95,-7.82198,6.2303,2,-7.80314,6.25413,2
17.96,-7.80325,6.25374,2,-7.78566,6.27782,2
17.97,-7.78445,6.27712,2,-7.76813,6.30144,2
17.98,-7.76559,6.30045,2,-7.75054,6.325,2
17.99,-7.74665,6.32372,2,-7.73288,6.34848,2
18,-7.72764,6.34693,2,-7.71516,6.3719,2
18.01,-7.70857,6.37008,2,-7.69738,6.39525,2
18.02,-7.68942,6.39318,2,-7.67952,6.41853,2
18.03,-7.67021,6.41622,2,-7.6616,6.44174,2
18.04,-7.65093,6.4392,2,-7.6436,6.46488,2
18.05,-7.63158,6.46213,2,-7.62553,6.48795,2
18.06,-7.61215,6.48499,2,-7.60738,6.51094,2
18.07,-7.59267,6.5078,2,-7.58915,6.53387,2
18.08,-7.57311,6.53055,2,-7.57084,6.55672,2
18.09,-7.55348,6.55324,2,-7.55245,6.5795,2
18.1,-7.53379,6.57587,2,-7.53397,6.60221,2
18.11,-7.51403,6.59844,2,-7.51541,6.62484,2
18.12,-7.4942,6.62095,2,-7.49677,6.6474,2
18.13,-7.4743,6.6434,2,-7.47803,6.66988,2
18.14,-7.45434,6.6658,2,-7.4592,6.69229,2
18.15,-7.43431,6.68813,2,-7.44028,6.71463,2
18.16,-7.41421,6.7104,2,-7.42126,6.73689,2
18.17,-7.39404,6.73262,2,-7.40215,6.75908,2
18.18,-7.37381,6.75477,2,-7.38293,6.78119,2
18.19,-7.35352,6.77686,2,-7.36362,6.80323,2
18.2,-7.33315,6.79889,2,-7.34421,6.8252,2
18.21,-7.31272,6.82086,2,-7.3247,6.84708,2
18.22,-7.29223,6.84276,2,-7.30509,6.8689,2
18.23,-7.27167,6.86461,2,-7.28536,6.89063,2
18.24,-7.25104,6.88639,2,-7.26554,6.9123,2
18.25,-7.23035,6.90812,2,-7.24561,6.93388,2
18.26,-7.20959,6.92978,2,-7.22557,6.9554,2
18.27,-7.18877,6.95137,2,-7.20542,6.97684,2
18.28,-7.16788,6.97291,2,-7.18516,6.9982,2
18.29,-7.14693,6.99438,2,-7.16479,7.01949,2
18.3,-7.12592,7.01579,2,-7.14431,7.0407,2
18.31,-7.10484,7.03714,2,-7.12372,7.06184,2
18.32,-7.08369,7.05842,2,-7.10301,7.08291,2
18.33,-7.06249,7.07964,2,-7.0822,7.1039,2
18.34,-7.04122,7.10079,2,-7.06127,7.12481,2
18.35,-7.01988,7.12189,2,-7.04022,7.14566,2
18.36,-6.99848,7.14291,2,-7.01906,7.16643,2
18.37,-6.97702,7.16388,2,-6.99779,7.18713,2
18.38,-6.9555,7.18478,2,-6.97641,7.20775,2
18.39,-6.93392,7.20561,2,-6.95491,7.2283,2
18.4,-6.91227,7.22638,2,-6.9333,7.24878,2
18.41,-6.89056,7.24708,2,-6.91157,7.26919,2
18.42,-6.86879,7.26772,2,-6.88973,7.28952,2
18.43,-6.84695,7.2883,2,-6.86778,7.30979,2
18.44,-6.82506,7.3088,2,-6.84571,7.32998,2
18.45,-6.8031,7.32925,2,-6.82354,7.3501,2
18.46,-6.78108,7.34962,2,-6.80125,7.37015,2
18.47,-6.759,7.36993,2,-6.77885,7.39013,2
18.48,-6.73686,7.39018,2,-6.75634,7.41005,2
18.49,-6.71466,7.41035,2,-6.73372,7.42989,2
18.5,-6.6924,7.43046,2,-6.71099,7.44966,2
18.51,-6.67008,7.45051,2,-6.68816,7.46937,2
18.52,-6.6477,7.47048,2,-6.66522,7.489,2
18.53,-6.62525,7.49039,2,-6.64217,7.50857,2
18.54,-6.60275,7.51024,2,-6.61903,7.52807,2
18.55,-6.58019,7.53001,2,-6.59577,7.54751,2
18.56,-6.55757,7.54972,2,-6.57242,7.56687,2
18.57,-6.53489,7.56936,2,-6.54897,7.58617,2
18.58,-6.51216,7.58893,2,-6.52542,7.60541,2
18.59,-6.48936,7.60843,2,-6.50177,7.62457,2
18.6,-6.46651,7.62786,2,-6.47803,7.64368,2
