t,x_des,y_des,z_des,x_act,y_act,z_act
11.91,-4.1815,3.79838,0.591622,-4.11724,3.81611,0.591622
11.92,-4.20873,3.81782,0.59288,-4.14537,3.83347,0.59288
11.93,-4.23592,3.83712,0.594147,-4.17359,3.85076,0.594147
11.94,-4.26308,3.85629,0.595422,-4.2019,3.86801,0.595422
11.95,-4.2902,3.87531,0.596705,-4.23028,3.88519,0.596705
11.96,-4.31728,3.8942,0.597996,-4.25874,3.90233,0.597996
11.97,-4.34432,3.91295,0.599295,-4.28727,3.91942,0.599295
11.98,-4.37132,3.93155,0.600603,-4.31588,3.93646,0.600603
11.99,-4.39828,3.95002,0.601918,-4.34456,3.95345,0.601918
12,-4.4252,3.96834,0.603242,-4.3733,3.97039,0.603242
12.01,-4.45209,3.98652,0.604573,-4.4021,3.98729,0.604573
12.02,-4.47893,4.00455,0.605913,-4.43096,4.00415,0.605913
12.03,-4.50573,4.02245,0.607261,-4.45987,4.02096,0.607261
12.04,-4.53249,4.04019,0.608616,-4.48884,4.03773,0.608616
12.05,-4.55922,4.05779,0.60998,-4.51785,4.05446,0.60998
12.06,-4.5859,4.07525,0.611352,-4.54691,4.07114,0.611352
12.07,-4.61253,4.09256,0.612732,-4.576,4.08779,0.612732
12.08,-4.63913,4.10972,0.614119,-4.60513,4.10439,0.614119
12.09,-4.66569,4.12673,0.615515,-4.63429,4.12094,0.615515
12.1,-4.6922,4.14359,0.616919,-4.66347,4.13746,0.616919
12.11,-4.71867,4.16031,0.61833,-4.69268,4.15393,0.61833
12.12,-4.7451,4.17688,0.61975,-4.7219,4.17036,0.61975
12.13,-4.77149,4.19329,0.621177,-4.75113,4.18674,0.621177
12.14,-4.79783,4.20955,0.622613,-4.78036,4.20307,0.622613
12.15,-4.82413,4.22567,0.624056,-4.8096,4.21936,0.624056
12.16,-4.85039,4.24163,0.625507,-4.83883,4.2356,0.625507
12.17,-4.8766,4.25744,0.626966,-4.86806,4.25179,0.626966
12.18,-4.90277,4.27309,0.628433,-4.89727,4.26792,0.628433
12.19,-4.92889,4.28859,0.629908,-4.92646,4.284,0.629908
12.2,-4.95497,4.30394,0.631391,-4.95562,4.30003,0.631391
12.21,-4.98101,4.31913,0.632881,-4.98476,4.31599,0.632881
12.22,-5.007,4.33416,0.634379,-5.01386,4.3319,0.634379
12.23,-5.03295,4.34904,0.635885,-5.04292,4.34774,0.635885
12.24,-5.05885,4.36377,0.637399,-5.07193,4.36352,0.637399
12.25,-5.0847,4.37833,0.63892,-5.1009,4.37923,0.63892
12.26,-5.11051,4.39274,0.64045,-5.1298,4.39486,0.64045
12.27,-5.13628,4.40699,0.641987,-5.15865,4.41042,0.641987
12.28,-5.16199,4.42108,0.643532,-5.18743,4.42591,0.643532
12.29,-5.18766,4.43502,0.645084,-5.21614,4.44131,0.645084
12.3,-5.21329,4.44879,0.646644,-5.24477,4.45663,0.646644
12.31,-5.23887,4.4624,0.648212,-5.27332,4.47186,0.648212
12.32,-5.2644,4.47585,0.649787,-5.30178,4.487,0.649787
12.33,-5.28988,4.48915,0.651371,-5.33015,4.50204,0.651371
12.34,-5.31531,4.50228,0.652961,-5.35842,4.51699,0.652961
12.35,-5.3407,4.51524,0.65456,-5.38659,4.53183,0.65456
12.36,-5.36604,4.52805,0.656166,-5.41465,4.54656,0.656166
12.37,-5.39133,4.54069,0.657779,-5.44261,4.56118,0.657779
12.38,-5.41657,4.55317,0.659401,-5.47045,4.57569,0.659401
12.39,-5.44177,4.56548,0.661029,-5.49816,4.59007,0.661029
12.4,-5.46691,4.57763,0.662666,-5.52576,4.60434,0.662666
12.41,-5.49201,4.58962,0.664309,-5.55322,4.61847,0.664309
12.42,-5.51705,4.60144,0.665961,-5.58056,4.63247,0.665961
12.43,-5.54205,4.61309,0.66762,-5.60775,4.64633,0.66762
12.44,-5.56699,4.62458,0.669286,-5.63481,4.66005,0.669286
12.45,-5.59189,4.6359,0.67096,-5.66172,4.67362,0.67096
12.46,-5.61674,4.64706,0.672641,-5.68849,4.68704,0.672641
12.47,-5.64153,4.65804,0.67433,-5.71511,4.70031,0.67433
12.48,-5.66628,4.66886,0.676026,-5.74157,4.71341,0.676026
12.49,-5.69097,4.67952,0.67773,-5.76788,4.72635,0.67773
12.5,-5.71561,4.69,0.679441,-5.79403,4.73912,0.679441
12.51,-5.7402,4.70031,0.681159,-5.82001,4.75172,0.681159
12.52,-5.76474,4.71046,0.682885,-5.84583,4.76413,0.682885
12.53,-5.78923,4.72044,0.684618,-5.87149,4.77637,0.684618
12.54,-5.81367,4.73024,0.686358,-5.89698,4.78841,0.686358
12.55,-5.83805,4.73988,0.688106,-5.92229,4.80026,0.688106
12.56,-5.86238,4.74934,0.689861,-5.94744,4.81191,0.689861
12.57,-5.88666,4.75864,0.691623,-5.97241,4.82337,0.691623
12.58,-5.91088,4.76776,0.693393,-5.99721,4.83461,0.693393
12.59,-5.93505,4.77671,0.69517,-6.02183,4.84565,0.69517
12.6,-5.95917,4.78549,0.696954,-6.04628,4.85647,0.696954
12.61,-5.98324,4.7941,0.698745,-6.07055,4.86708,0.698745
12.62,-6.00725,4.80253,0.700544,-6.09464,4.87746,0.700544
12.63,-6.0312,4.81079,0.70235,-6.11855,4.88762,0.70235
12.64,-6.05511,4.81888,0.704163,-6.14229,4.89754,0.704163
12.65,-6.07895,4.82679,0.705983,-6.16584,4.90724,0.705983
12.66,-6.10275,4.83453,0.70781,-6.18923,4.91669,0.70781
12.67,-6.12649,4.8421,0.709645,-6.21243,4.92591,0.709645
12.68,-6.15017,4.84949,0.711486,-6.23546,4.93488,0.711486
12.69,-6.1738,4.85671,0.713335,-6.25831,4.94361,0.713335
12.7,-6.19737,4.86375,0.71519,-6.28099,4.95209,0.71519
12.71,-6.22088,4.87062,0.717053,-6.3035,4.96031,0.717053
12.72,-6.24435,4.87732,0.718923,-6.32583,4.96828,0.718923
12.73,-6.26775,4.88383,0.7208,-6.348,4.976,0.7208
12.74,-6.2911,4.89017,0.722683,-6.37,4.98345,0.722683
12.75,-6.31439,4.89634,0.724574,-6.39184,4.99064,0.724574
12.76,-6.33762,4.90233,0.726472,-6.41351,4.99757,0.726472
12.77,-6.3608,4.90814,0.728377,-6.43502,5.00423,0.728377
12.78,-6.38392,4.91378,0.730289,-6.45638,5.01063,0.730289
12.79,-6.40698,4.91923,0.732207,-6.47758,5.01675,0.732207
12.8,-6.42999,4.92452,0.734133,-6.49862,5.02261,0.734133
12.81,-6.45293,4.92962,0.736065,-6.51952,5.02819,0.736065
12.82,-6.47582,4.93455,0.738005,-6.54028,5.0335,0.738005
12.83,-6.49865,4.9393,0.739951,-6.56089,5.03854,0.739951
12.84,-6.52143,4.94387,0.741904,-6.58136,5.0433,0.741904
12.85,-6.54414,4.94826,0.743864,-6.6017,5.04779,0.743864
12.86,-6.56679,4.95248,0.74583,-6.6219,5.052,0.74583
12.87,-6.58939,4.95652,0.747804,-6.64198,5.05594,0.747804
12.88,-6.61193,4.96037,0.749784,-6.66193,5.05961,0.749784
12.89,-6.6344,4.96405,0.751771,-6.68177,5.06299,0.751771
12.9,-6.65682,4.96756,0.753764,-6.70149,5.06611,0.753764
12.91,-6.67918,4.97088,0.755765,-6.72109,5.06894,0.755765
12.92,-6.70147,4.97402,0.757772,-6.74059,5.07151,0.757772
12.93,-6.72371,4.97699,0.759786,-6.75999,5.0738,0.759786
12.94,-6.74589,4.97977,0.761806,-6.77929,5.07582,0.761806
12.95,-6.768,4.98238,0.763833,-6.79849,5.07756,0.763833
12.96,-6.79006,4.9848,0.765867,-6.81761,5.07904,0.765867
12.97,-6.81205,4.98705,0.767907,-6.83664,5.08025,0.767907
12.98,-6.83398,4.98912,0.769954,-6.85559,5.08119,0.769954
12.99,-6.85585,4.99101,0.772008,-6.87447,5.08187,0.772008
13,-6.87766,4.99272,0.774068,-6.89327,5.08228,0.774068
13.01,-6.89941,4.99425,0.776134,-6.91201,5.08243,0.776134
13.02,-6.92109,4.99559,0.778207,-6.93068,5.08232,0.778207
13.03,-6.94272,4.99676,0.780287,-6.9493,5.08196,0.780287
13.04,-6.96428,4.99775,0.782373,-6.96787,5.08134,0.782373
13.05,-6.98577,4.99856,0.784465,-6.98638,5.08046,0.784465
13.06,-7.00721,4.99919,0.786564,-7.00486,5.07934,0.786564
13.07,-7.02858,4.99964,0.78867,-7.02329,5.07796,0.78867
13.08,-7.04989,4.99991,0.790782,-7.04169,5.07634,0.790782
13.09,-7.07113,5,0.7929,-7.06006,5.07448,0.7929
13.1,-7.09231,4.99991,0.795024,-7.0784,5.07238,0.795024
13.11,-7.11343,4.99964,0.797155,-7.09672,5.07004,0.797155
13.12,-7.13448,4.99919,0.799292,-7.11502,5.06747,0.799292
13.13,-7.15547,4.99856,0.801436,-7.13331,5.06467,0.801436
13.14,-7.1764,4.99775,0.803586,-7.15158,5.06164,0.803586
13.15,-7.19726,4.99676,0.805742,-7.16986,5.05839,0.805742
13.16,-7.21805,4.99559,0.807904,-7.18812,5.05491,0.807904
13.17,-7.23878,4.99424,0.810072,-7.2064,5.05122,0.810072
13.18,-7.25945,4.99271,0.812247,-7.22467,5.04731,0.812247
13.19,-7.28005,4.991,0.814428,-7.24295,5.04319,0.814428
13.2,-7.30058,4.98911,0.816615,-7.26125,5.03887,0.816615
13.21,-7.32105,4.98704,0.818808,-7.27956,5.03434,0.818808
13.22,-7.34146,4.98479,0.821008,-7.29789,5.02961,0.821008
13.23,-7.36179,4.98236,0.823213,-7.31623,5.02469,0.823213
13.24,-7.38206,4.97976,0.825425,-7.3346,5.01957,0.825425
13.25,-7.40227,4.97697,0.827643,-7.353,5.01426,0.827643
13.26,-7.4224,4.974,0.829866,-7.37143,5.00877,0.829866
13.27,-7.44247,4.97086,0.832096,-7.38988,5.00309,0.832096
13.28,-7.46248,4.96753,0.834332,-7.40837,4.99724,0.834332
13.29,-7.48241,4.96403,0.836573,-7.4269,4.99121,0.836573
13.3,-7.50228,4.96035,0.838821,-7.44546,4.98501,0.838821
13.31,-7.52208,4.95649,0.841075,-7.46405,4.97864,0.841075
13.32,-7.54182,4.95245,0.843334,-7.48269,4.97211,0.843334
13.33,-7.56148,4.94824,0.8456,-7.50137,4.96541,0.8456
13.34,-7.58108,4.94384,0.847871,-7.52009,4.95856,0.847871
13.35,-7.60061,4.93927,0.850149,-7.53885,4.95156,0.850149
13.36,-7.62007,4.93452,0.852432,-7.55766,4.9444,0.852432
13.37,-7.63947,4.92959,0.854721,-7.57651,4.9371,0.854721
13.38,-7.65879,4.92448,0.857015,-7.59541,4.92965,0.857015
13.39,-7.67805,4.9192,0.859316,-7.61435,4.92206,0.859316
13.4,-7.69723,4.91374,0.861622,-7.63333,4.91434,0.861622
13.41,-7.71635,4.90811,0.863934,-7.65236,4.90648,0.863934
13.42,-7.7354,4.90229,0.866252,-7.67143,4.89849,0.866252
13.43,-7.75437,4.8963,0.868575,-7.69055,4.89037,0.868575
13.44,-7.77328,4.89014,0.870905,-7.70971,4.88213,0.870905
13.45,-7.79212,4.88379,0.873239,-7.72892,4.87376,0.873239
13.46,-7.81089,4.87727,0.87558,-7.74816,4.86527,0.87558
13.47,-7.82958,4.87058,0.877926,-7.76745,4.85667,0.877926
13.48,-7.84821,4.86371,0.880278,-7.78677,4.84795,0.880278
13.49,-7.86677,4.85667,0.882635,-7.80613,4.83912,0.882635
13.5,-7.88525,4.84945,0.884998,-7.82553,4.83018,0.884998
13.51,-7.90367,4.84206,0.887366,-7.84496,4.82113,0.887366
13.52,-7.92201,4.83449,0.88974,-7.86442,4.81197,0.88974
13.53,-7.94028,4.82675,0.892119,-7.88391,4.80272,0.892119
13.54,-7.95848,4.81883,0.894504,-7.90342,4.79335,0.894504
13.55,-7.97661,4.81074,0.896894,-7.92297,4.78389,0.896894
13.56,-7.99467,4.80248,0.89929,-7.94253,4.77433,0.89929
13.57,-8.01265,4.79404,0.901691,-7.96211,4.76468,0.901691
13.58,-8.03057,4.78544,0.904098,-7.98171,4.75493,0.904098
13.59,-8.04841,4.77666,0.906509,-8.00132,4.74508,0.906509
13.6,-8.06618,4.7677,0.908927,-8.02095,4.73514,0.908927
13.61,-8.08387,4.75858,0.911349,-8.04058,4.72511,0.911349
13.62,-8.1015,4.74928,0.913777,-8.06021,4.71499,0.913777
13.63,-8.11905,4.73982,0.91621,-8.07984,4.70478,0.91621
13.64,-8.13652,4.73018,0.918648,-8.09947,4.69447,0.918648
13.65,-8.15393,4.72038,0.921092,-8.11909,4.68408,0.921092
13.66,-8.17126,4.7104,0.923541,-8.1387,4.6736,0.923541
13.67,-8.18852,4.70025,0.925995,-8.15829,4.66304,0.925995
13.68,-8.2057,4.68994,0.928454,-8.17787,4.65238,0.928454
13.69,-8.22281,4.67945,0.930918,-8.19742,4.64164,0.930918
13.7,-8.23984,4.6688,0.933387,-8.21694,4.63081,0.933387
13.71,-8.2568,4.65798,0.935862,-8.23643,4.61989,0.935862
13.72,-8.27369,4.64699,0.938342,-8.25588,4.60888,0.938342
13.73,-8.2905,4.63583,0.940826,-8.2753,4.59778,0.940826
13.74,-8.30724,4.62451,0.943316,-8.29467,4.5866,0.943316
13.75,-8.32391,4.61302,0.94581,-8.31399,4.57532,0.94581
13.76,-8.34049,4.60137,0.94831,-8.33325,4.56395,0.94831
13.77,-8.35701,4.58954,0.950815,-8.35246,4.55249,0.950815
13.78,-8.37344,4.57756,0.953324,-8.3716,4.54094,0.953324
13.79,-8.38981,4.56541,0.955839,-8.39068,4.5293,0.955839
13.8,-8.40609,4.55309,0.958358,-8.40969,4.51756,0.958358
13.81,-8.42231,4.54061,0.960882,-8.42861,4.50572,0.960882
13.82,-8.43844,4.52797,0.963412,-8.44746,4.49378,0.963412
13.83,-8.4545,4.51516,0.965946,-8.46622,4.48175,0.965946
13.84,-8.47048,4.5022,0.968484,-8.4849,4.46961,0.968484
13.85,-8.48639,4.48907,0.971028,-8.50347,4.45738,0.971028
13.86,-8.50222,4.47577,0.973576,-8.52195,4.44504,0.973576
13.87,-8.51798,4.46232,0.976129,-8.54032,4.43259,0.976129
13.88,-8.53365,4.44871,0.978687,-8.55859,4.42003,0.978687
13.89,-8.54926,4.43493,0.981249,-8.57675,4.40736,0.981249
13.9,-8.56478,4.421,0.983816,-8.59478,4.39459,0.983816
13.91,-8.58023,4.40691,0.986388,-8.6127,4.38169,0.986388
13.92,-8.5956,4.39265,0.988965,-8.63049,4.36868,0.988965
13.93,-8.61089,4.37824,0.991546,-8.64816,4.35555,0.991546
13.94,-8.6261,4.36368,0.994131,-8.66569,4.3423,0.994131
13.95,-8.64124,4.34895,0.996721,-8.68309,4.32893,0.996721
13.96,-8.6563,4.33407,0.999316,-8.70034,4.31543,0.999316
13.97,-8.67128,4.31904,1.00191,-8.71745,4.3018,1.00191
13.98,-8.68619,4.30384,1.00452,-8.73442,4.28804,1.00452
13.99,-8.70101,4.2885,1.00713,-8.75123,4.27414,1.00713
14,-8.71576,4.27299,1.00974,-8.76789,4.26011,1.00974
14.01,-8.73043,4.25734,1.01236,-8.78439,4.24594,1.01236
14.02,-8.74502,4.24153,1.01498,-8.80074,4.23163,1.01498
14.03,-8.75953,4.22557,1.0176,-8.81692,4.21718,1.0176
14.04,-8.77396,4.20946,1.02023,-8.83293,4.20258,1.02023
14.05,-8.78831,4.19319,1.02287,-8.84878,4.18783,1.02287
14.06,-8.80259,4.17677,1.02551,-8.86445,4.17293,1.02551
14.07,-8.81678,4.16021,1.02815,-8.87996,4.15787,1.02815
14.08,-8.8309,4.14349,1.0308,-8.89528,4.14266,1.0308
14.09,-8.84494,4.12663,1.03345,-8.91043,4.12729,1.03345
14.1,-8.85889,4.10961,1.0361,-8.92541,4.11175,1.0361
14.11,-8.87277,4.09245,1.03876,-8.9402,4.09605,1.03876
14.12,-8.88657,4.07514,1.04143,-8.95481,4.08019,1.04143
14.13,-8.90028,4.05769,1.04409,-8.96923,4.06416,1.04409
14.14,-8.91392,4.04008,1.04677,-8.98348,4.04795,1.04677
14.15,-8.92748,4.02234,1.04944,-8.99753,4.03157,1.04944
14.16,-8.94095,4.00444,1.05212,-9.0114,4.01502,1.05212
14.17,-8.95435,3.98641,1.05481,-9.02509,3.99829,1.05481
14.18,-8.96767,3.96823,1.0575,-9.03859,3.98138,1.0575
14.19,-8.9809,3.9499,1.06019,-9.0519,3.96429,1.06019
14.2,-8.99405,3.93144,1.06288,-9.06502,3.94701,1.06288
14.21,-9.00713,3.91283,1.06558,-9.07796,3.92955,1.06558
14.22,-9.02012,3.89409,1.06829,-9.09071,3.91191,1.06829
14.23,-9.03303,3.8752,1.071,-9.10327,3.89407,1.071
14.24,-9.04586,3.85617,1.07371,-9.11565,3.87605,1.07371
14.25,-9.05861,3.83701,1.07642,-9.12784,3.85783,1.07642
14.26,-9.07127,3.8177,1.07914,-9.13985,3.83942,1.07914
14.27,-9.08386,3.79826,1.08187,-9.15168,3.82082,1.08187
14.28,-9.09636,3.77868,1.08459,-9.16333,3.80202,1.08459
14.29,-9.10878,3.75897,1.08732,-9.17479,3.78303,1.08732
14.3,-9.12112,3.73912,1.09006,-9.18608,3.76384,1.09006
14.31,-9.13338,3.71913,1.0928,-9.1972,3.74446,1.0928
14.32,-9.14555,3.69902,1.09554,-9.20813,3.72487,1.09554
14.33,-9.15765,3.67877,1.09828,-9.2189,3.70509,1.09828
14.34,-9.16966,3.65838,1.10103,-9.2295,3.68511,1.10103
14.35,-9.18158,3.63787,1.10379,-9.23992,3.66493,1.10379
14.36,-9.19343,3.61722,1.10654,-9.25019,3.64455,1.10654
14.37,-9.20519,3.59644,1.1093,-9.26029,3.62398,1.1093
14.38,-9.21687,3.57554,1.11207,-9.27023,3.6032,1.11207
14.39,-9.22847,3.5545,1.11483,-9.28002,3.58223,1.11483
14.4,-9.23998,3.53334,1.1176,-9.28965,3.56106,1.1176
14.41,-9.25141,3.51205,1.12038,-9.29913,3.53969,1.12038
14.42,-9.26276,3.49063,1.12315,-9.30847,3.51812,1.12315
14.43,-9.27402,3.46909,1.12593,-9.31766,3.49636,1.12593
14.44,-9.2852,3.44743,1.12872,-9.32671,3.4744,1.12872
14.45,-9.2963,3.42563,1.13151,-9.33562,3.45224,1.13151
14.46,-9.30731,3.40372,1.1343,-9.3444,3.4299,1.1343
14.47,-9.31824,3.38168,1.13709,-9.35305,3.40736,1.13709
14.48,-9.32909,3.35953,1.13989,-9.36157,3.38463,1.13989
14.49,-9.33985,3.33725,1.14269,-9.36997,3.36171,1.14269
14.5,-9.35053,3.31485,1.14549,-9.37825,3.3386,1.14549
14.51,-9.36112,3.29233,1.1483,-9.38642,3.31531,1.1483
14.52,-9.37163,3.26969,1.15111,-9.39448,3.29183,1.15111
14.53,-9.38205,3.24693,1.15392,-9.40243,3.26817,1.15392
14.54,-9.39239,3.22406,1.15674,-9.41027,3.24432,1.15674
14.55,-9.40265,3.20107,1.15956,-9.41802,3.2203,1.15956
14.56,-9.41282,3.17797,1.16238,-9.42567,3.1961,1.16238
14.57,-9.42291,3.15475,1.1652,-9.43323,3.17173,1.1652
14.58,-9.43291,3.13142,1.16803,-9.44071,3.14719,1.16803
14.59,-9.44282,3.10798,1.17086,-9.4481,3.12247,1.17086
14.6,-9.45266,3.08442,1.1737,-9.45541,3.09759,1.1737
14.61,-9.4624,3.06075,1.17654,-9.46264,3.07255,1.17654
14.62,-9.47206,3.03698,1.17938,-9.46981,3.04734,1.17938
14.63,-9.48164,3.01309,1.18222,-9.4769,3.02197,1.18222
14.64,-9.49113,2.9891,1.18506,-9.48394,2.99645,1.18506
14.65,-9.50054,2.96499,1.18791,-9.49091,2.97077,1.18791
14.66,-9.50986,2.94078,1.19076,-9.49783,2.94494,1.19076
14.67,-9.51909,2.91647,1.19362,-9.50469,2.91897,1.19362
14.68,-9.52824,2.89205,1.19648,-9.5115,2.89285,1.19648
14.69,-9.5373,2.86752,1.19934,-9.51827,2.86659,1.19934
14.7,-9.54628,2.8429,1.2022,-9.525,2.84019,1.2022
14.71,-9.55517,2.81817,1.20506,-9.53169,2.81365,1.20506
14.72,-9.56397,2.79334,1.20793,-9.53834,2.78699,1.20793
14.73,-9.57269,2.7684,1.2108,-9.54496,2.7602,1.2108
14.74,-9.58133,2.74337,1.21368,-9.55156,2.73328,1.21368
14.75,-9.58987,2.71824,1.21655,-9.55812,2.70624,1.21655
14.76,-9.59833,2.69301,1.21943,-9.56466,2.67908,1.21943
14.77,-9.60671,2.66769,1.22231,-9.57119,2.65181,1.22231
14.78,-9.61499,2.64227,1.22519,-9.57769,2.62442,1.22519
14.79,-9.62319,2.61675,1.22808,-9.58418,2.59693,1.22808
14.8,-9.63131,2.59114,1.23097,-9.59066,2.56934,1.23097
14.81,-9.63934,2.56544,1.23386,-9.59713,2.54164,1.23386
14.82,-9.64728,2.53964,1.23675,-9.60359,2.51385,1.23675
14.83,-9.65513,2.51375,1.23965,-9.61004,2.48596,1.23965
14.84,-9.6629,2.48778,1.24254,-9.61649,2.45798,1.24254
14.85,-9.67058,2.46171,1.24544,-9.62293,2.42992,1.24544
14.86,-9.67817,2.43555,1.24835,-9.62938,2.40178,1.24835
14.87,-9.68568,2.40931,1.25125,-9.63583,2.37355,1.25125
14.88,-9.6931,2.38298,1.25416,-9.64227,2.34525,1.25416
14.89,-9.70043,2.35656,1.25707,-9.64873,2.31688,1.25707
14.9,-9.70767,2.33006,1.25998,-9.65518,2.28843,1.25998
14.91,-9.71483,2.30347,1.26289,-9.66165,2.25993,1.26289
14.92,-9.7219,2.27681,1.26581,-9.66811,2.23136,1.26581
14.93,-9.72888,2.25006,1.26872,-9.67459,2.20273,1.26872
14.94,-9.73578,2.22323,1.27164,-9.68107,2.17404,1.27164
14.95,-9.74258,2.19631,1.27457,-9.68756,2.14531,1.27457
14.96,-9.7493,2.16932,1.27749,-9.69406,2.11652,1.27749
14.97,-9.75593,2.14226,1.28042,-9.70057,2.08769,1.28042
14.98,-9.76248,2.11511,1.28334,-9.70708,2.05882,1.28334
14.99,-9.76893,2.08789,1.28627,-9.7136,2.0299,1.28627
15,-9.7753,2.06059,1.2892,-9.72013,2.00096,1.2892
15.01,-9.78158,2.03322,1.29214,-9.72667,1.97197,1.29214
15.02,-9.78777,2.00578,1.29507,-9.73321,1.94296,1.29507
15.03,-9.79388,1.97826,1.29801,-9.73975,1.91392,1.29801
15.04,-9.79989,1.95067,1.30095,-9.7463,1.88485,1.30095
15.05,-9.80582,1.92302,1.30389,-9.75286,1.85576,1.30389
15.06,-9.81166,1.89529,1.30683,-9.75941,1.82665,1.30683
15.07,-9.81741,1.86749,1.30978,-9.76596,1.79753,1.30978
15.08,-9.82307,1.83963,1.31272,-9.77252,1.76839,1.31272
15.09,-9.82865,1.8117,1.31567,-9.77907,1.73923,1.31567
15.1,-9.83413,1.78371,1.31862,-9.78561,1.71007,1.31862
15.11,-9.83953,1.75565,1.32157,-9.79215,1.6809,1.32157
15.12,-9.84484,1.72753,1.32452,-9.79867,1.65172,1.32452
15.13,-9.85006,1.69935,1.32748,-9.80519,1.62254,1.32748
15.14,-9.85519,1.6711,1.33043,-9.81169,1.59336,1.33043
15.15,-9.86023,1.6428,1.33339,-9.81818,1.56417,1.33339
15.16,-9.86519,1.61443,1.33635,-9.82465,1.53499,1.33635
15.17,-9.87005,1.58601,1.33931,-9.83109,1.50581,1.33931
15.18,-9.87483,1.55753,1.34227,-9.83752,1.47664,1.34227
15.19,-9.87951,1.529,1.34524,-9.84391,1.44747,1.34524
15.2,-9.88411,1.50041,1.3482,-9.85028,1.41831,1.3482
15.21,-9.88862,1.47176,1.35117,-9.85661,1.38916,1.35117
15.22,-9.89304,1.44307,1.35413,-9.8629,1.36003,1.35413
15.23,-9.89737,1.41432,1.3571,-9.86916,1.3309,1.3571
15.24,-9.90162,1.38552,1.36007,-9.87538,1.30178,1.36007
15.25,-9.90577,1.35667,1.36304,-9.88154,1.27268,1.36304
15.26,-9.90983,1.32777,1.36602,-9.88766,1.24359,1.36602
15.27,-9.91381,1.29882,1.36899,-9.89373,1.21452,1.36899
15.28,-9.91769,1.26983,1.37196,-9.89974,1.18546,1.37196
15.29,-9.92149,1.24079,1.37494,-9.90569,1.15642,1.37494
15.3,-9.9252,1.2117,1.37792,-9.91158,1.12739,1.37792
15.31,-9.92882,1.18258,1.38089,-9.9174,1.09838,1.38089
15.32,-9.93234,1.15341,1.38387,-9.92315,1.06939,1.38387
15.33,-9.93578,1.1242,1.38685,-9.92882,1.04041,1.38685
15.34,-9.93913,1.09494,1.38984,-9.93442,1.01146,1.38984
15.35,-9.94239,1.06565,1.39282,-9.93993,0.982515,1.39282
15.36,-9.94556,1.03632,1.3958,-9.94536,0.953591,1.3958
15.37,-9.94865,1.00696,1.39878,-9.9507,0.924685,1.39878
15.38,-9.95164,0.977552,1.40177,-9.95595,0.895795,1.40177
15.39,-9.95454,0.948114,1.40476,-9.9611,0.866922,1.40476
15.4,-9.95735,0.918641,1.40774,-9.96615,0.838064,1.40774
15.41,-9.96007,0.889136,1.41073,-9.9711,0.809222,1.41073
15.42,-9.96271,0.859598,1.41372,-9.97594,0.780396,1.41372
15.43,-9.96525,0.830029,1.41671,-9.98067,0.751583,1.41671
15.44,-9.96771,0.800431,1.4197,-9.98528,0.722785,1.4197
15.45,-9.97007,0.770804,1.42269,-9.98978,0.693999,1.42269
15.46,-9.97234,0.741149,1.42568,-9.99415,0.665226,1.42568
15.47,-9.97453,0.711467,1.42867,-9.9984,0.636464,1.42867
15.48,-9.97662,0.681759,1.43166,-10.0025,0.607712,1.43166
15.49,-9.97863,0.652027,1.43466,-10.0065,0.57897,1.43466
15.5,-9.98054,0.622272,1.43765,-10.0104,0.550237,1.43765
15.51,-9.98237,0.592494,1.44065,-10.0141,0.521511,1.44065
15.52,-9.98411,0.562695,1.44364,-10.0177,0.492792,1.44364
15.53,-9.98575,0.532876,1.44664,-10.0211,0.464077,1.44664
15.54,-9.98731,0.503037,1.44963,-10.0244,0.435367,1.44963
15.55,-9.98877,0.473181,1.45263,-10.0275,0.40666,1.45263
15.56,-9.99015,0.443307,1.45563,-10.0305,0.377955,1.45563
15.57,-9.99144,0.413417,1.45862,-10.0333,0.34925,1.45862
15.58,-9.99263,0.383513,1.46162,-10.036,0.320545,1.46162
15.59,-9.99374,0.353594,1.46462,-10.0385,0.291837,1.46462
15.6,-9.99476,0.323663,1.46762,-10.0409,0.263127,1.46762
15.61,-9.99568,0.293721,1.47062,-10.0431,0.234412,1.47062
15.62,-9.99652,0.263767,1.47361,-10.0451,0.205691,1.47361
15.63,-9.99726,0.233805,1.47661,-10.0469,0.176963,1.47661
15.64,-9.99792,0.203833,1.47961,-10.0486,0.148227,1.47961
15.65,-9.99849,0.173855,1.48261,-10.0501,0.119481,1.48261
15.66,-9.99896,0.14387,1.48561,-10.0515,0.0907249,1.48561
15.67,-9.99935,0.11388,1.48861,-10.0527,0.0619564,1.48861
15.68,-9.99965,0.0838859,1.49161,-10.0537,0.0331748,1.49161
15.69,-9.99985,0.0538888,1.49461,-10.0545,0.00437874,1.49461
15.7,-9.99997,0.0238897,1.49761,-10.0551,-0.0244329,1.49761
15.71,-10,-0.00611019,1.50061,-10.0556,-0.0532611,1.50061
15.72,-9.99993,-0.0361099,1.50361,-10.0559,-0.0821071,1.50361
15.73,-9.99978,-0.0661083,1.50661,-10.056,-0.110972,1.50661
15.74,-9.99954,-0.0961043,1.50961,-10.056,-0.139857,1.50961
15.75,-9.9992,-0.126097,1.51261,-10.0557,-0.168762,1.51261
15.76,-9.99878,-0.156085,1.51561,-10.0553,-0.197689,1.51561
15.77,-9.99827,-0.186067,1.51861,-10.0547,-0.226639,1.51861
15.78,-9.99766,-0.216043,1.52161,-10.054,-0.255612,1.52161
