t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
0.83,4.26189,4.28871,4.40561,4.41276,1.77572,1.77475,-0.337736,-0.369892,-0.789451,-0.728059,1.38388,1.4039,-0.222197,-0.208314,0.351979,0.358419,0.335552,0.333592,-0.810927,-0.777706,0.860876,0.900517,0.587774,0.604562,4.26189,4.40561,1.77572,-0.222197,0.351979,0.335552
0.84,4.25861,4.28538,4.39785,4.40561,1.78943,1.78822,-0.318264,-0.350224,-0.763785,-0.702774,1.35805,1.37847,-0.230038,-0.216056,0.360407,0.36702,0.341435,0.33946,-0.757041,-0.724776,0.824897,0.863178,0.588757,0.605476,4.25861,4.39785,1.78943,-0.230038,0.360407,0.341435
0.85,4.25553,4.28215,4.39034,4.39874,1.80288,1.80147,-0.298473,-0.330183,-0.737068,-0.676439,1.33242,1.3532,-0.237332,-0.223242,0.36848,0.375245,0.347327,0.345354,-0.701485,-0.670141,0.789848,0.826757,0.589623,0.606285,4.25553,4.39034,1.80288,-0.237332,0.36848,0.347327
0.86,4.25265,4.27903,4.38311,4.39213,1.81608,1.81449,-0.278382,-0.309786,-0.709332,-0.64909,1.307,1.3281,-0.244063,-0.229854,0.376207,0.383107,0.353227,0.351275,-0.644505,-0.614042,0.755767,0.791308,0.590374,0.606987,4.25265,4.38311,1.81608,-0.244063,0.376207,0.353227
0.87,4.24996,4.27604,4.37616,4.3858,1.82902,1.82729,-0.258005,-0.289047,-0.680613,-0.620769,1.2818,1.30319,-0.250218,-0.235879,0.383599,0.390618,0.359134,0.357225,-0.586344,-0.556717,0.722685,0.756867,0.591009,0.607581,4.24996,4.37616,1.82902,-0.250218,0.383599,0.359134
0.88,4.24749,4.27318,4.3695,4.37974,1.84171,1.83985,-0.237354,-0.267983,-0.65095,-0.591522,1.25684,1.27848,-0.255787,-0.241303,0.390664,0.397788,0.365047,0.363202,-0.527241,-0.498409,0.690621,0.723468,0.591532,0.608067,4.24749,4.3695,1.84171,-0.255787,0.390664,0.365047
0.89,4.24522,4.27047,4.36314,4.37397,1.85416,1.85217,-0.216441,-0.246606,-0.620383,-0.5614,1.23211,1.25399,-0.260761,-0.246116,0.397415,0.404631,0.370965,0.369206,-0.467424,-0.439359,0.65959,0.691135,0.591942,0.608444,4.24522,4.36314,1.85416,-0.260761,0.397415,0.370965
0.9,4.24316,4.26791,4.35709,4.36848,1.86636,1.86425,-0.195276,-0.224928,-0.588955,-0.530456,1.20763,1.22973,-0.265134,-0.25031,0.40386,0.411156,0.376886,0.375233,-0.407116,-0.379801,0.629598,0.659884,0.592242,0.60871,4.24316,4.35709,1.86636,-0.265134,0.40386,0.376886
0.91,4.24131,4.26552,4.35136,4.36328,1.87831,1.87609,-0.173867,-0.202961,-0.556711,-0.498742,1.18339,1.20572,-0.268902,-0.25388,0.41001,0.417377,0.382809,0.381281,-0.346531,-0.319958,0.600646,0.629722,0.592432,0.608865,4.24131,4.35136,1.87831,-0.268902,0.41001,0.382809
0.92,4.23968,4.2633,4.34596,4.35837,1.89003,1.88769,-0.152221,-0.180711,-0.523695,-0.466312,1.15942,1.18195,-0.272064,-0.256823,0.415876,0.423305,0.388734,0.387349,-0.285869,-0.260046,0.572732,0.600651,0.592514,0.608908,4.23968,4.34596,1.89003,-0.272064,0.415876,0.388734
0.93,4.23827,4.26127,4.34089,4.35376,1.9015,1.89904,-0.130341,-0.158186,-0.489955,-0.433218,1.13571,1.15844,-0.27462,-0.259138,0.421468,0.428951,0.394659,0.393432,-0.225321,-0.200259,0.545846,0.572666,0.592488,0.608839,4.23827,4.34089,1.9015,-0.27462,0.421468,0.394659
0.94,4.23708,4.25944,4.33616,4.34946,1.91274,1.91014,-0.108232,-0.135389,-0.455539,-0.39951,1.11226,1.13519,-0.276571,-0.260827,0.426796,0.434327,0.400583,0.399528,-0.165067,-0.140775,0.519978,0.545756,0.592357,0.608657,4.23708,4.33616,1.91274,-0.276571,0.426796,0.400583
0.95,4.2361,4.25781,4.33178,4.34546,1.92375,1.92101,-0.0858936,-0.112323,-0.420498,-0.365233,1.08909,1.11221,-0.277923,-0.261894,0.431871,0.439443,0.406506,0.405636,-0.105273,-0.0817529,0.495113,0.519906,0.592122,0.608362,4.2361,4.33178,1.92375,-0.277923,0.431871,0.406506
0.96,4.23536,4.25639,4.32776,4.34178,1.93452,1.93164,-0.063327,-0.0889874,-0.384879,-0.330434,1.06619,1.08948,-0.278679,-0.262344,0.436702,0.444311,0.412425,0.411753,-0.0460937,-0.0233389,0.471234,0.495096,0.591783,0.607954,4.23536,4.32776,1.93452,-0.278679,0.436702,0.412425
0.97,4.23484,4.2552,4.32409,4.33842,1.94507,1.94203,-0.0405303,-0.0653831,-0.348735,-0.295152,1.04357,1.06702,-0.278847,-0.262185,0.441299,0.44894,0.418341,0.417878,0.0123273,0.0343421,0.44832,0.471304,0.591343,0.607432,4.23484,4.32409,1.94507,-0.278847,0.441299,0.418341
0.98,4.23455,4.25424,4.32078,4.33539,1.9554,1.9522,-0.0175006,-0.0415061,-0.312115,-0.259429,1.02123,1.04482,-0.278435,-0.261425,0.445672,0.453339,0.424252,0.424008,0.0698593,0.0911762,0.42635,0.448505,0.590802,0.606798,4.23455,4.32078,1.9554,-0.278435,0.445672,0.424252
0.99,4.23449,4.25352,4.31785,4.33269,1.9655,1.96214,0.00576618,-0.0173539,-0.275071,-0.223306,0.999169,1.02287,-0.277453,-0.260073,0.449829,0.457518,0.430157,0.430144,0.126383,0.147063,0.405302,0.426669,0.590162,0.606049,4.23449,4.31785,1.9655,-0.277453,0.449829,0.430157
1,4.23466,4.25305,4.31528,4.33032,1.97538,1.97186,0.0292757,0.00707823,-0.237652,-0.18682,0.977399,1.00117,-0.275911,-0.258142,0.453781,0.461483,0.436055,0.436282,0.18179,0.201911,0.385152,0.40577,0.589424,0.605187,4.23466,4.31528,1.97538,-0.275911,0.453781,0.436055
1.01,4.23508,4.25283,4.3131,4.32831,1.98505,1.98136,0.0530344,0.0317968,-0.199909,-0.150013,0.955916,0.979737,-0.273821,-0.255644,0.457535,0.465243,0.441945,0.442423,0.235982,0.255639,0.365873,0.385776,0.588589,0.60421,4.23508,4.3131,1.98505,-0.273821,0.457535,0.441945
1.02,4.23573,4.25288,4.31129,4.32665,1.9945,1.99065,0.0770501,0.0568053,-0.161892,-0.11293,0.934721,0.958556,-0.271196,-0.252594,0.461101,0.468802,0.447826,0.448564,0.288873,0.308167,0.347441,0.366658,0.587659,0.603119,4.23573,4.31129,1.9945,-0.271196,0.461101,0.447826
1.03,4.23662,4.2532,4.30986,4.32535,2.00374,1.99972,0.101332,0.0821103,-0.123648,-0.0756165,0.913817,0.937633,-0.268049,-0.249008,0.464487,0.472168,0.453698,0.454704,0.340383,0.359419,0.329829,0.348385,0.586635,0.601914,4.23662,4.30986,2.00374,-0.268049,0.464487,0.453698
1.04,4.23775,4.25379,4.30881,4.32441,2.01278,2.00858,0.125888,0.107717,-0.0852271,-0.0381216,0.893202,0.916972,-0.264393,-0.244903,0.4677,0.475344,0.459559,0.46084,0.390443,0.409326,0.31301,0.330924,0.585518,0.600595,4.23775,4.30881,2.01278,-0.264393,0.4677,0.459559
1.05,4.23914,4.25466,4.30815,4.32385,2.02161,2.01723,0.150731,0.133632,-0.046675,-0.000497967,0.872879,0.896581,-0.260245,-0.240301,0.470749,0.478335,0.465408,0.46697,0.438992,0.457818,0.296958,0.314243,0.584309,0.599163,4.23914,4.30815,2.02161,-0.260245,0.470749,0.465408
1.06,4.24077,4.25582,4.30788,4.32366,2.03024,2.02567,0.17587,0.15986,-0.00803785,0.0371971,0.852846,0.876466,-0.255619,-0.235222,0.473642,0.481145,0.471244,0.47309,0.485976,0.504825,0.281645,0.298308,0.583011,0.597618,4.24077,4.30788,2.03024,-0.255619,0.473642,0.471244
1.07,4.24266,4.25725,4.30799,4.32386,2.03866,2.03389,0.201317,0.186406,0.0306399,0.0749046,0.833104,0.856634,-0.250531,-0.229691,0.476385,0.483779,0.477068,0.479198,0.531347,0.550282,0.267046,0.283085,0.581624,0.595962,4.24266,4.30799,2.03866,-0.250531,0.476385,0.477068
1.08,4.2448,4.25897,4.30849,4.32444,2.0469,2.0419,0.227086,0.213274,0.0693152,0.112564,0.813653,0.837096,-0.244997,-0.223732,0.478985,0.48624,0.482877,0.485291,0.575065,0.594126,0.253134,0.268543,0.580149,0.594196,4.2448,4.30849,2.0469,-0.244997,0.478985,0.482877
1.09,4.2472,4.26097,4.30938,4.3254,2.05494,2.0497,0.253189,0.240469,0.107946,0.150114,0.794491,0.817858,-0.239035,-0.217371,0.481449,0.488533,0.48867,0.491364,0.617094,0.636295,0.239882,0.254645,0.578588,0.592321,4.2472,4.30938,2.05494,-0.239035,0.481449,0.48867
1.1,4.24986,4.26326,4.31065,4.32675,2.06279,2.05728,0.279638,0.267995,0.146493,0.187494,0.775618,0.798927,-0.232661,-0.210635,0.483785,0.490661,0.494448,0.497414,0.657403,0.676737,0.227265,0.241359,0.576942,0.590342,4.24986,4.31065,2.06279,-0.232661,0.483785,0.494448
1.11,4.25279,4.26582,4.31231,4.32848,2.07045,2.06464,0.306448,0.295857,0.184916,0.224648,0.757034,0.780308,-0.225893,-0.203552,0.485997,0.49263,0.500209,0.503439,0.695966,0.715402,0.215257,0.228654,0.575212,0.58826,4.25279,4.31231,2.07045,-0.225893,0.485997,0.500209
1.12,4.25599,4.26866,4.31435,4.3306,2.07793,2.07179,0.333632,0.324061,0.22318,0.261522,0.738736,0.762,-0.218748,-0.196147,0.488092,0.494447,0.505952,0.509435,0.732761,0.752247,0.203834,0.216503,0.5734,0.586079,4.25599,4.31435,2.07793,-0.218748,0.488092,0.505952
1.13,4.25947,4.27177,4.31677,4.33309,2.08523,2.07873,0.361205,0.352619,0.261248,0.298072,0.720723,0.744003,-0.211243,-0.188445,0.490075,0.496119,0.511677,0.5154,0.767767,0.787242,0.192972,0.204881,0.571508,0.583804,4.25947,4.31677,2.08523,-0.211243,0.490075,0.511677
1.14,4.26322,4.27515,4.31957,4.33595,2.09235,2.08547,0.38918,0.381537,0.299088,0.334259,0.702994,0.72631,-0.203398,-0.18047,0.491953,0.497655,0.517382,0.521333,0.80097,0.820358,0.182647,0.193776,0.569535,0.581437,4.26322,4.31957,2.09235,-0.203398,0.491953,0.517382
1.15,4.26725,4.2788,4.32275,4.33918,2.09929,2.09201,0.417572,0.410834,0.336667,0.370057,0.685547,0.708911,-0.19523,-0.172242,0.49373,0.499066,0.523067,0.527234,0.832354,0.851574,0.172836,0.183183,0.567484,0.578985,4.26725,4.32275,2.09929,-0.19523,0.49373,0.523067
1.16,4.27157,4.28272,4.32631,4.34277,2.10606,2.09836,0.446394,0.440534,0.373956,0.405449,0.66838,0.69179,-0.186757,-0.163777,0.495411,0.500365,0.528731,0.533103,0.861908,0.880882,0.163517,0.173112,0.565356,0.576451,4.27157,4.32631,2.10606,-0.186757,0.495411,0.528731
1.17,4.27618,4.28691,4.33023,4.34672,2.11266,2.10454,0.475662,0.470662,0.410926,0.440431,0.651492,0.674929,-0.177998,-0.155088,0.497002,0.501569,0.534374,0.538941,0.889621,0.908272,0.154668,0.163589,0.563153,0.57384,4.27618,4.33023,2.11266,-0.177998,0.497002,0.534374
1.18,4.28109,4.29138,4.33452,4.35104,2.11909,2.11057,0.505388,0.501254,0.44755,0.47501,0.634879,0.658308,-0.168971,-0.146183,0.498506,0.502696,0.539994,0.54475,0.915485,0.933744,0.146268,0.154662,0.560874,0.571159,4.28109,4.33452,2.11909,-0.168971,0.498506,0.539994
1.19,4.28629,4.29613,4.33918,4.35573,2.12536,2.11645,0.535586,0.532346,0.483804,0.509197,0.61854,0.64191,-0.159695,-0.137069,0.499929,0.503768,0.545591,0.550531,0.939494,0.957297,0.138297,0.146396,0.558523,0.568413,4.28629,4.33918,2.12536,-0.159695,0.499929,0.545591
1.2,4.2918,4.30119,4.3442,4.36077,2.13146,2.12221,0.56627,0.563978,0.519665,0.543011,0.602473,0.625722,-0.150187,-0.12775,0.501274,0.504808,0.551164,0.556282,0.961639,0.978931,0.130735,0.138865,0.5561,0.565611,4.2918,4.3442,2.13146,-0.150187,0.501274,0.551164
1.21,4.29762,4.30657,4.34957,4.3662,2.13741,2.12787,0.597454,0.596188,0.555112,0.576464,0.586675,0.60974,-0.140468,-0.118232,0.502545,0.505841,0.556713,0.561999,0.981918,0.99865,0.123564,0.132138,0.553606,0.562762,4.29762,4.34957,2.13741,-0.140468,0.502545,0.556713
1.22,4.30375,4.31228,4.3553,4.37199,2.14319,2.13344,0.62915,0.629002,0.590125,0.609557,0.571143,0.593979,-0.130555,-0.108529,0.503746,0.50689,0.562236,0.567673,1.00032,1.01646,0.116764,0.126226,0.551043,0.559877,4.30375,4.3553,2.14319,-0.130555,0.503746,0.562236
1.23,4.3102,4.31835,4.36137,4.37816,2.14883,2.13892,0.661371,0.662431,0.624685,0.642275,0.555875,0.578469,-0.120468,-0.0986613,0.504881,0.507971,0.567734,0.573291,1.01686,1.03235,0.11032,0.121025,0.548412,0.556969,4.3102,4.36137,2.14883,-0.120468,0.504881,0.567734
1.24,4.31698,4.32479,4.36779,4.38469,2.15431,2.14433,0.694128,0.696473,0.658778,0.674586,0.540868,0.563253,-0.110224,-0.0886644,0.505954,0.509094,0.573204,0.578833,1.03151,1.04635,0.104213,0.116216,0.545714,0.554054,4.31698,4.36779,2.15431,-0.110224,0.505954,0.573204
1.25,4.32409,4.33161,4.37455,4.39157,2.15965,2.14966,0.727434,0.73112,0.692388,0.706445,0.52612,0.548377,-0.0998437,-0.0785836,0.506966,0.510248,0.578648,0.584282,1.04429,1.05844,0.0984263,0.111164,0.54295,0.551141,4.32409,4.37455,2.15965,-0.0998437,0.506966,0.578648
1.26,4.33153,4.33883,4.38164,4.39879,2.16484,2.15489,0.7613,0.76638,0.725502,0.737818,0.511627,0.533863,-0.0893448,-0.0684671,0.507923,0.511406,0.584063,0.589631,1.05519,1.06863,0.0930292,0.104855,0.540123,0.548234,4.33153,4.38164,2.16484,-0.0893448,0.507923,0.584063
1.27,4.33931,4.34646,4.38906,4.40634,2.16988,2.16004,0.795735,0.80228,0.75811,0.768695,0.497387,0.519704,-0.0787462,-0.0583561,0.508827,0.512524,0.58945,0.594881,1.06421,1.07692,0.0871929,0.0959542,0.537232,0.545328,4.33931,4.38906,2.16988,-0.0787462,0.508827,0.58945
1.28,4.34745,4.35453,4.3968,4.41421,2.17479,2.16508,0.83075,0.83887,0.790201,0.799098,0.483396,0.505852,-0.0680669,-0.0482754,0.509646,0.513535,0.594808,0.600055,1.07136,1.08328,0.0754569,0.0830048,0.53428,0.542404,4.34745,4.3968,2.17479,-0.0680669,0.509646,0.594808
1.29,4.35593,4.36305,4.40486,4.42242,2.17955,2.17002,0.866347,0.876196,0.821763,0.829068,0.469652,0.492236,-0.0573253,-0.0382273,0.510311,0.514366,0.600135,0.605181,1.07664,1.08773,0.0563924,0.0647585,0.531268,0.539439,4.35593,4.40486,2.17955,-0.0573253,0.510311,0.600135
1.3,4.36477,4.37203,4.41323,4.43095,2.18418,2.17484,0.902522,0.914259,0.852778,0.858637,0.456152,0.478796,-0.0465403,-0.0281987,0.510753,0.514938,0.605433,0.610292,1.08007,1.09027,0.0309187,0.0404895,0.528196,0.536409,4.36477,4.41323,2.18418,-0.0465403,0.510753,0.605433
1.31,4.37398,4.38145,4.42191,4.43981,2.18867,2.17952,0.939264,0.953008,0.883229,0.887807,0.442893,0.465499,-0.0357301,-0.0181682,0.510911,0.515174,0.610699,0.615415,1.08166,1.09094,-0.000123959,0.0101299,0.525067,0.533297,4.37398,4.42191,2.18867,-0.0357301,0.510911,0.610699
1.32,4.38356,4.39129,4.43089,4.44899,2.19304,2.18406,0.976556,0.992344,0.913095,0.916549,0.429871,0.452343,-0.024913,-0.00811458,0.510734,0.515006,0.615934,0.620562,1.08146,1.08978,-0.0359675,-0.025812,0.521881,0.530095,4.38356,4.43089,2.19304,-0.024913,0.510734,0.615934
1.33,4.39352,4.40153,4.44017,4.45846,2.19727,2.18845,1.01437,1.03215,0.942352,0.944806,0.417083,0.439346,-0.0141068,0.00197487,0.510178,0.514385,0.621137,0.625737,1.07948,1.08682,-0.0759118,-0.0664875,0.518639,0.526803,4.39352,4.44017,2.19727,-0.0141068,0.510178,0.621137
1.34,4.40385,4.41216,4.44974,4.46822,2.20138,2.19268,1.05269,1.07232,0.970974,0.972515,0.404527,0.426532,-0.00332915,0.0121044,0.509205,0.513272,0.626306,0.630935,1.07577,1.08211,-0.119319,-0.110955,0.515344,0.523425,4.40385,4.44974,2.20138,-0.00332915,0.509205,0.626306
1.35,4.41457,4.42315,4.45959,4.47824,2.20536,2.19676,1.09147,1.11277,0.998937,0.999617,0.392199,0.413919,0.00740292,0.0222679,0.507782,0.511646,0.631443,0.636149,1.07036,1.0757,-0.165607,-0.15836,0.511995,0.519969,4.41457,4.45959,2.20536,0.00740292,0.507782,0.631443
1.36,4.42568,4.43451,4.46972,4.48851,2.20922,2.20069,1.13069,1.15346,1.02621,1.02606,0.380096,0.401514,0.0180726,0.0324522,0.505885,0.509494,0.636546,0.641368,1.0633,1.06761,-0.214251,-0.208005,0.508595,0.516441,4.42568,4.46972,2.20922,0.0180726,0.505885,0.636546
1.37,4.43719,4.44623,4.48011,4.49902,2.21297,2.20448,1.17029,1.19436,1.05278,1.05181,0.368215,0.38932,0.0286636,0.0426368,0.503491,0.506809,0.641615,0.646583,1.05463,1.05788,-0.26477,-0.259347,0.505144,0.51285,4.43719,4.48011,2.21297,0.0286636,0.503491,0.641615
1.38,4.44909,4.45833,4.49077,4.50976,2.21659,2.20814,1.21025,1.23546,1.0786,1.07682,0.356552,0.377332,0.0391601,0.0527973,0.500584,0.503588,0.646649,0.651785,1.04441,1.04657,-0.316733,-0.311972,0.501645,0.5092,4.44909,4.49077,2.21659,0.0391601,0.500584,0.646649
1.39,4.46139,4.47081,4.50168,4.52072,2.2201,2.21169,1.25051,1.27674,1.10365,1.10106,0.345105,0.365542,0.0495467,0.0629071,0.497153,0.499828,0.651648,0.656968,1.03267,1.0337,-0.369749,-0.365546,0.498097,0.505494,4.46139,4.50168,2.2201,0.0495467,0.497153,0.651648
1.4,4.4741,4.48369,4.51284,4.53189,2.22349,2.21513,1.29103,1.3182,1.12791,1.12451,0.33387,0.353945,0.0598086,0.0729372,0.493187,0.495526,0.656611,0.662124,1.01947,1.01933,-0.423463,-0.419782,0.494502,0.501737,4.4741,4.51284,2.22349,0.0598086,0.493187,0.656611
1.41,4.48721,4.49698,4.52424,4.54326,2.22678,2.21847,1.33176,1.35981,1.15135,1.14713,0.322844,0.342537,0.0699314,0.0828605,0.488682,0.490681,0.661538,0.667248,1.00487,1.00352,-0.477558,-0.474418,0.490862,0.49793,4.48721,4.52424,2.22678,0.0699314,0.488682,0.661538
1.42,4.50074,4.51068,4.53586,4.55483,2.22995,2.22172,1.37266,1.40154,1.17394,1.16889,0.312024,0.331313,0.0799015,0.092649,0.483636,0.485291,0.666428,0.672336,0.988914,0.986322,-0.531749,-0.529204,0.487177,0.494076,4.50074,4.53586,2.22995,0.0799015,0.483636,0.666428
1.43,4.51467,4.52481,4.54771,4.56658,2.23302,2.22487,1.41367,1.44337,1.19566,1.18978,0.301406,0.320275,0.0897054,0.102278,0.478048,0.479359,0.671281,0.677383,0.971654,0.967786,-0.585777,-0.583895,0.483449,0.490177,4.51467,4.54771,2.23302,0.0897054,0.478048,0.671281
1.44,4.52901,4.53937,4.55977,4.57851,2.23598,2.22794,1.45475,1.48526,1.21649,1.20976,0.290988,0.309424,0.0993304,0.111723,0.471921,0.472885,0.676097,0.682385,0.953143,0.947971,-0.639413,-0.638264,0.47968,0.486235,4.52901,4.55977,2.23598,0.0993304,0.471921,0.676097
1.45,4.54376,4.55436,4.57204,4.59061,2.23884,2.23092,1.49584,1.52714,1.2364,1.2288,0.280766,0.298763,0.108764,0.120963,0.465261,0.465877,0.680874,0.68734,0.933432,0.926937,-0.692452,-0.692081,0.475869,0.482251,4.54376,4.57204,2.23884,0.108764,0.465261,0.680874
1.46,4.55893,4.56978,4.5845,4.60289,2.2416,2.23382,1.5369,1.56899,1.25538,1.2469,0.270738,0.288296,0.117995,0.12998,0.458075,0.45834,0.685614,0.692243,0.912573,0.904741,-0.744708,-0.745141,0.472018,0.478229,4.55893,4.5845,2.2416,0.117995,0.458075,0.685614
1.47,4.5745,4.58562,4.59714,4.61533,2.24425,2.23663,1.57787,1.61073,1.2734,1.26402,0.260899,0.278027,0.127012,0.138758,0.45037,0.450286,0.690315,0.697094,0.890617,0.881439,-0.796017,-0.797255,0.468129,0.474168,4.5745,4.59714,2.24425,0.127012,0.45037,0.690315
1.48,4.59048,4.60189,4.60996,4.62793,2.24681,2.23936,1.61872,1.65233,1.29045,1.28015,0.251248,0.267958,0.135804,0.147282,0.442158,0.441727,0.694976,0.701891,0.867613,0.857085,-0.846232,-0.84825,0.464203,0.470073,4.59048,4.60996,2.24681,0.135804,0.442158,0.694976
1.49,4.60687,4.61858,4.62295,4.64069,2.24928,2.242,1.65939,1.69373,1.30652,1.29528,0.24178,0.258092,0.144361,0.155541,0.43345,0.432674,0.699599,0.706631,0.843611,0.831735,-0.895223,-0.897978,0.460241,0.465944,4.60687,4.62295,2.24928,0.144361,0.43345,0.699599
1.5,4.62367,4.63568,4.63609,4.65359,2.25165,2.24456,1.69984,1.73488,1.32158,1.30941,0.232493,0.24843,0.152673,0.163526,0.424258,0.423145,0.704181,0.711315,0.818659,0.805441,-0.942873,-0.946304,0.456243,0.461783,4.62367,4.63609,2.25165,0.152673,0.424258,0.704181
1.51,4.64087,4.65319,4.64938,4.66664,2.25393,2.24703,1.74002,1.77573,1.33563,1.32252,0.223384,0.238972,0.160731,0.171228,0.414597,0.413154,0.708723,0.715941,0.792804,0.778253,-0.989077,-0.993118,0.452211,0.457592,4.64087,4.64938,2.25393,0.160731,0.414597,0.708723
1.52,4.65847,4.67109,4.6628,4.67984,2.25612,2.24942,1.7799,1.81625,1.34865,1.33461,0.214449,0.229716,0.168526,0.17864,0.404482,0.402719,0.713225,0.720511,0.766096,0.750222,-1.03374,-1.03832,0.448147,0.453373,4.65847,4.6628,2.25612,0.168526,0.404482,0.713225
1.53,4.67647,4.6894,4.67635,4.69316,2.25822,2.25172,1.81941,1.85639,1.36064,1.34568,0.205686,0.22066,0.17605,0.185758,0.393928,0.391858,0.717686,0.725025,0.738579,0.721395,-1.07679,-1.08183,0.444051,0.449126,4.67647,4.67635,2.25822,0.17605,0.393928,0.717686
1.54,4.69486,4.70809,4.69001,4.70661,2.26023,2.25394,1.85854,1.89611,1.37158,1.35572,0.197092,0.2118,0.183295,0.192575,0.382952,0.380589,0.722106,0.729483,0.710302,0.691819,-1.11814,-1.12359,0.439924,0.444853,4.69486,4.69001,2.26023,0.183295,0.382952,0.722106
1.55,4.71364,4.72717,4.70377,4.72018,2.26216,2.25608,1.89724,1.93538,1.38147,1.36473,0.188664,0.203133,0.190254,0.199089,0.371571,0.368931,0.726485,0.733886,0.68131,0.66154,-1.15774,-1.16351,0.435768,0.440555,4.71364,4.70377,2.26216,0.190254,0.371571,0.726485
1.56,4.7328,4.74662,4.71763,4.73386,2.26401,2.25814,1.93546,1.97415,1.39031,1.37272,0.180398,0.194653,0.196919,0.205295,0.359803,0.356902,0.730821,0.738235,0.65165,0.630604,-1.19551,-1.20157,0.431584,0.436234,4.7328,4.71763,2.26401,0.196919,0.359803,0.730821
1.57,4.75234,4.76645,4.73158,4.74764,2.26577,2.26012,1.97318,2.01241,1.39808,1.37969,0.172293,0.186354,0.203285,0.211189,0.347667,0.344522,0.735116,0.742531,0.621369,0.599058,-1.23142,-1.23771,0.427372,0.43189,4.75234,4.73158,2.26577,0.203285,0.347667,0.735116
1.58,4.77226,4.78664,4.74559,4.76151,2.26745,2.26202,2.01036,2.05009,1.40479,1.38563,0.164344,0.178231,0.209345,0.216769,0.335181,0.33181,0.739369,0.746775,0.590512,0.56695,-1.26542,-1.27189,0.423134,0.427525,4.77226,4.74559,2.26745,0.209345,0.335181,0.739369
1.59,4.79255,4.8072,4.75967,4.77546,2.26906,2.26385,2.04697,2.08719,1.41044,1.39055,0.15655,0.170276,0.215093,0.222031,0.322365,0.318785,0.743579,0.750967,0.559126,0.534324,-1.29746,-1.30408,0.41887,0.423139,4.79255,4.75967,2.26906,0.215093,0.322365,0.743579
1.6,4.8132,4.82811,4.7738,4.78948,2.27058,2.2656,2.08298,2.12367,1.41502,1.39445,0.148908,0.162485,0.220526,0.226972,0.309238,0.305467,0.747746,0.75511,0.52726,0.501232,-1.32751,-1.33425,0.414583,0.418733,4.8132,4.7738,2.27058,0.220526,0.309238,0.747746
1.61,4.83421,4.84938,4.78797,4.80355,2.27204,2.26727,2.11835,2.15948,1.41853,1.39732,0.141414,0.15485,0.225637,0.231588,0.295822,0.291876,0.75187,0.759203,0.494959,0.467721,-1.35554,-1.36238,0.410273,0.414308,4.83421,4.78797,2.27204,0.225637,0.295822,0.75187
1.62,4.85556,4.87099,4.80216,4.81767,2.27341,2.26888,2.15307,2.19461,1.42098,1.39919,0.134066,0.147364,0.230424,0.235878,0.282134,0.278032,0.755951,0.763247,0.462272,0.433846,-1.38153,-1.38844,0.40594,0.409867,4.85556,4.80216,2.27341,0.230424,0.282134,0.755951
1.63,4.87726,4.89295,4.81638,4.83181,2.27472,2.27041,2.18709,2.22903,1.42237,1.40003,0.126861,0.140022,0.234882,0.239837,0.268198,0.263952,0.759989,0.767244,0.429247,0.399653,-1.40544,-1.4124,0.401587,0.405408,4.87726,4.81638,2.27472,0.234882,0.268198,0.759989
1.64,4.8993,4.91524,4.83061,4.84597,2.27595,2.27187,2.2204,2.2627,1.4227,1.39987,0.119797,0.132818,0.239008,0.243464,0.254033,0.249659,0.763983,0.771193,0.395934,0.365198,-1.42727,-1.43426,0.397214,0.400934,4.8993,4.83061,2.27595,0.239008,0.254033,0.763983
1.65,4.92167,4.93786,4.84483,4.86013,2.27711,2.27326,2.25298,2.2956,1.42198,1.39869,0.112871,0.125746,0.242799,0.246754,0.239659,0.235171,0.767933,0.775094,0.362382,0.330536,-1.44699,-1.454,0.392822,0.396446,4.92167,4.84483,2.27711,0.242799,0.239659,0.767933
