t,x_des,y_des,z_des,x_act,y_act,z_act
15.47,1.42293,-9.89825,30.94,1.28652,-9.97849,30.94
15.48,1.36352,-9.9066,30.96,1.22764,-9.98543,30.96
15.49,1.30405,-9.91461,30.98,1.16876,-9.99203,30.98
15.5,1.24454,-9.92225,31,1.10987,-9.99829,31
15.51,1.18499,-9.92954,31.02,1.05097,-10.0042,31.02
15.52,1.12539,-9.93647,31.04,0.992071,-10.0098,31.04
15.53,1.06575,-9.94305,31.06,0.933162,-10.0151,31.06
15.54,1.00607,-9.94926,31.08,0.874247,-10.02,31.08
15.55,0.946361,-9.95512,31.1,0.815326,-10.0246,31.1
15.56,0.886614,-9.96062,31.12,0.756399,-10.0289,31.12
15.57,0.826835,-9.96576,31.14,0.697467,-10.0328,31.14
15.58,0.767026,-9.97054,31.16,0.63853,-10.0364,31.16
15.59,0.707189,-9.97496,31.18,0.579586,-10.0397,31.18
15.6,0.647327,-9.97903,31.2,0.520638,-10.0426,31.2
15.61,0.587441,-9.98273,31.22,0.461683,-10.0452,31.22
15.62,0.527535,-9.98608,31.24,0.402723,-10.0475,31.24
15.63,0.467609,-9.98906,31.26,0.343758,-10.0495,31.26
15.64,0.407667,-9.99169,31.28,0.284787,-10.0511,31.28
15.65,0.34771,-9.99395,31.3,0.22581,-10.0524,31.3
15.66,0.28774,-9.99586,31.32,0.166828,-10.0534,31.32
15.67,0.22776,-9.99741,31.34,0.107839,-10.054,31.34
15.68,0.167772,-9.99859,31.36,0.0488452,-10.0543,31.36
15.69,0.107778,-9.99942,31.38,-0.0101549,-10.0543,31.38
15.7,0.0477794,-9.99989,31.4,-0.069161,-10.054,31.4
15.71,-0.0122204,-9.99999,31.42,-0.128173,-10.0534,31.42
15.72,-0.0722198,-9.99974,31.44,-0.187191,-10.0524,31.44
15.73,-0.132217,-9.99913,31.46,-0.246215,-10.0511,31.46
15.74,-0.192209,-9.99815,31.48,-0.305244,-10.0494,31.48
15.75,-0.252194,-9.99682,31.5,-0.36428,-10.0475,31.5
15.76,-0.31217,-9.99513,31.52,-0.423321,-10.0452,31.52
15.77,-0.372134,-9.99307,31.54,-0.482367,-10.0426,31.54
15.78,-0.432086,-9.99066,31.56,-0.541419,-10.0396,31.56
15.79,-0.492022,-9.98789,31.58,-0.600476,-10.0363,31.58
15.8,-0.55194,-9.98476,31.6,-0.659538,-10.0327,31.6
15.81,-0.611838,-9.98127,31.62,-0.718604,-10.0288,31.62
15.82,-0.671714,-9.97741,31.64,-0.777675,-10.0245,31.64
15.83,-0.731566,-9.9732,31.66,-0.836749,-10.0199,31.66
15.84,-0.791392,-9.96864,31.68,-0.895826,-10.015,31.68
15.85,-0.851189,-9.96371,31.7,-0.954906,-10.0097,31.7
15.86,-0.910956,-9.95842,31.72,-1.01399,-10.0042,31.72
15.87,-0.97069,-9.95278,31.74,-1.07307,-9.99823,31.74
15.88,-1.03039,-9.94677,31.76,-1.13216,-9.99197,31.76
15.89,-1.09005,-9.94041,31.78,-1.19124,-9.98538,31.78
15.9,-1.14967,-9.93369,31.8,-1.25032,-9.97846,31.8
15.91,-1.20925,-9.92662,31.82,-1.3094,-9.97119,31.82
15.92,-1.26879,-9.91918,31.84,-1.36848,-9.96359,31.84
15.93,-1.32828,-9.91139,31.86,-1.42756,-9.95565,31.86
15.94,-1.38773,-9.90324,31.88,-1.48663,-9.94738,31.88
15.95,-1.44712,-9.89474,31.9,-1.54569,-9.93876,31.9
15.96,-1.50646,-9.88588,31.92,-1.60474,-9.9298,31.92
15.97,-1.56575,-9.87666,31.94,-1.66379,-9.9205,31.94
15.98,-1.62498,-9.86709,31.96,-1.72283,-9.91086,31.96
15.99,-1.68416,-9.85716,31.98,-1.78185,-9.90088,31.98
16,-1.74327,-9.84688,32,-1.84086,-9.89055,32
16.01,-1.80232,-9.83624,32.02,-1.89985,-9.87988,32.02
16.02,-1.8613,-9.82525,32.04,-1.95883,-9.86886,32.04
16.03,-1.92022,-9.81391,32.06,-2.01779,-9.85749,32.06
16.04,-1.97907,-9.80221,32.08,-2.07673,-9.84577,32.08
16.05,-2.03785,-9.79016,32.1,-2.13564,-9.83371,32.1
16.06,-2.09655,-9.77775,32.12,-2.19453,-9.82129,32.12
16.07,-2.15518,-9.765,32.14,-2.2534,-9.80853,32.14
16.08,-2.21373,-9.75189,32.16,-2.31223,-9.79541,32.16
16.09,-2.2722,-9.73843,32.18,-2.37103,-9.78194,32.18
16.1,-2.33059,-9.72463,32.2,-2.4298,-9.76811,32.2
16.11,-2.38889,-9.71047,32.22,-2.48853,-9.75394,32.22
16.12,-2.44711,-9.69596,32.24,-2.54722,-9.7394,32.24
16.13,-2.50525,-9.6811,32.26,-2.60586,-9.72451,32.26
16.14,-2.56329,-9.6659,32.28,-2.66447,-9.70926,32.28
16.15,-2.62124,-9.65034,32.3,-2.72302,-9.69366,32.3
16.16,-2.67909,-9.63444,32.32,-2.78153,-9.67769,32.32
16.17,-2.73685,-9.61819,32.34,-2.83998,-9.66137,32.34
16.18,-2.79451,-9.6016,32.36,-2.89837,-9.64468,32.36
16.19,-2.85207,-9.58466,32.38,-2.95671,-9.62764,32.38
16.2,-2.90952,-9.56738,32.4,-3.01498,-9.61023,32.4
16.21,-2.96687,-9.54975,32.42,-3.07318,-9.59247,32.42
16.22,-3.02412,-9.53177,32.44,-3.13132,-9.57434,32.44
16.23,-3.08126,-9.51346,32.46,-3.18938,-9.55584,32.46
16.24,-3.13828,-9.4948,32.48,-3.24736,-9.53699,32.48
16.25,-3.19519,-9.4758,32.5,-3.30527,-9.51777,32.5
16.26,-3.25199,-9.45646,32.52,-3.36309,-9.49818,32.52
16.27,-3.30867,-9.43677,32.54,-3.42083,-9.47823,32.54
16.28,-3.36523,-9.41675,32.56,-3.47847,-9.45792,32.56
16.29,-3.42167,-9.39639,32.58,-3.53602,-9.43724,32.58
16.3,-3.47799,-9.37569,32.6,-3.59348,-9.4162,32.6
16.31,-3.53418,-9.35466,32.62,-3.65083,-9.39479,32.62
16.32,-3.59024,-9.33328,32.64,-3.70807,-9.37302,32.64
16.33,-3.64618,-9.31157,32.66,-3.7652,-9.35089,32.66
16.34,-3.70198,-9.28953,32.68,-3.82223,-9.32838,32.68
16.35,-3.75765,-9.26715,32.7,-3.87913,-9.30552,32.7
16.36,-3.81318,-9.24444,32.72,-3.93591,-9.28229,32.72
16.37,-3.86858,-9.22139,32.74,-3.99257,-9.25869,32.74
16.38,-3.92384,-9.19801,32.76,-4.0491,-9.23473,32.76
16.39,-3.97896,-9.17431,32.78,-4.10549,-9.21041,32.78
16.4,-4.03393,-9.15027,32.8,-4.16175,-9.18573,32.8
16.41,-4.08876,-9.1259,32.82,-4.21787,-9.16068,32.82
16.42,-4.14344,-9.1012,32.84,-4.27384,-9.13528,32.84
16.43,-4.19797,-9.07618,32.86,-4.32966,-9.10951,32.86
16.44,-4.25235,-9.05083,32.88,-4.38533,-9.08338,32.88
16.45,-4.30658,-9.02515,32.9,-4.44084,-9.05689,32.9
16.46,-4.36066,-8.99915,32.92,-4.49619,-9.03005,32.92
16.47,-4.41457,-8.97282,32.94,-4.55137,-9.00285,32.94
16.48,-4.46833,-8.94617,32.96,-4.60639,-8.97529,32.96
16.49,-4.52193,-8.9192,32.98,-4.66123,-8.94737,32.98
16.5,-4.57536,-8.89191,33,-4.7159,-8.91911,33
16.51,-4.62863,-8.8643,33.02,-4.77038,-8.89049,33.02
16.52,-4.68173,-8.83637,33.04,-4.82468,-8.86152,33.04
16.53,-4.73466,-8.80812,33.06,-4.8788,-8.8322,33.06
16.54,-4.78743,-8.77955,33.08,-4.93271,-8.80253,33.08
16.55,-4.84002,-8.75067,33.1,-4.98644,-8.77251,33.1
16.56,-4.89243,-8.72147,33.12,-5.03996,-8.74215,33.12
16.57,-4.94467,-8.69196,33.14,-5.09328,-8.71145,33.14
16.58,-4.99674,-8.66214,33.16,-5.1464,-8.68041,33.16
16.59,-5.04862,-8.632,33.18,-5.1993,-8.64902,33.18
16.6,-5.10032,-8.60155,33.2,-5.25199,-8.6173,33.2
16.61,-5.15184,-8.5708,33.22,-5.30446,-8.58524,33.22
16.62,-5.20317,-8.53973,33.24,-5.35671,-8.55285,33.24
16.63,-5.25431,-8.50836,33.26,-5.40874,-8.52012,33.26
16.64,-5.30527,-8.47668,33.28,-5.46054,-8.48707,33.28
16.65,-5.35603,-8.4447,33.3,-5.51211,-8.45368,33.3
16.66,-5.4066,-8.41241,33.32,-5.56345,-8.41998,33.32
16.67,-5.45698,-8.37982,33.34,-5.61454,-8.38594,33.34
16.68,-5.50716,-8.34693,33.36,-5.6654,-8.35159,33.36
16.69,-5.55714,-8.31373,33.38,-5.71602,-8.31692,33.38
16.7,-5.60693,-8.28024,33.4,-5.7664,-8.28193,33.4
16.71,-5.65651,-8.24645,33.42,-5.81652,-8.24663,33.42
16.72,-5.70588,-8.21236,33.44,-5.86639,-8.21102,33.44
16.73,-5.75505,-8.17798,33.46,-5.91602,-8.1751,33.46
16.74,-5.80402,-8.1433,33.48,-5.96538,-8.13887,33.48
16.75,-5.85277,-8.10833,33.5,-6.01449,-8.10234,33.5
16.76,-5.90132,-8.07307,33.52,-6.06334,-8.06551,33.52
16.77,-5.94965,-8.03752,33.54,-6.11192,-8.02837,33.54
16.78,-5.99777,-8.00167,33.56,-6.16025,-7.99095,33.56
16.79,-6.04567,-7.96554,33.58,-6.2083,-7.95323,33.58
16.8,-6.09335,-7.92913,33.6,-6.25609,-7.91522,33.6
16.81,-6.14082,-7.89242,33.62,-6.30361,-7.87692,33.62
16.82,-6.18806,-7.85544,33.64,-6.35085,-7.83833,33.64
16.83,-6.23508,-7.81817,33.66,-6.39782,-7.79947,33.66
16.84,-6.28188,-7.78062,33.68,-6.44452,-7.76032,33.68
16.85,-6.32845,-7.74279,33.7,-6.49094,-7.7209,33.7
16.86,-6.37479,-7.70468,33.72,-6.53708,-7.68121,33.72
16.87,-6.42091,-7.66629,33.74,-6.58294,-7.64124,33.74
16.88,-6.46679,-7.62763,33.76,-6.62852,-7.601,33.76
16.89,-6.51244,-7.58869,33.78,-6.67382,-7.5605,33.78
16.9,-6.55785,-7.54948,33.8,-6.71883,-7.51974,33.8
16.91,-6.60303,-7.50999,33.82,-6.76357,-7.47871,33.82
16.92,-6.64797,-7.47024,33.84,-6.80801,-7.43743,33.84
16.93,-6.69267,-7.43022,33.86,-6.85217,-7.39589,33.86
16.94,-6.73713,-7.38993,33.88,-6.89605,-7.35411,33.88
16.95,-6.78135,-7.34937,33.9,-6.93964,-7.31207,33.9
16.96,-6.82532,-7.30855,33.92,-6.98294,-7.26978,33.92
16.97,-6.86905,-7.26747,33.94,-7.02595,-7.22725,33.94
16.98,-6.91253,-7.22613,33.96,-7.06867,-7.18448,33.96
16.99,-6.95577,-7.18452,33.98,-7.1111,-7.14148,33.98
17,-6.99875,-7.14266,34,-7.15325,-7.09823,34
17.01,-7.04148,-7.10054,34.02,-7.1951,-7.05475,34.02
17.02,-7.08395,-7.05816,34.04,-7.23667,-7.01105,34.04
17.03,-7.12617,-7.01553,34.06,-7.27794,-6.96711,34.06
17.04,-7.16814,-6.97265,34.08,-7.31892,-6.92294,34.08
17.05,-7.20985,-6.92951,34.1,-7.35961,-6.87856,34.1
17.06,-7.25129,-6.88613,34.12,-7.40002,-6.83395,34.12
17.07,-7.29248,-6.8425,34.14,-7.44013,-6.78912,34.14
17.08,-7.3334,-6.79862,34.16,-7.47995,-6.74408,34.16
17.09,-7.37406,-6.7545,34.18,-7.51948,-6.69882,34.18
17.1,-7.41446,-6.71013,34.2,-7.55872,-6.65335,34.2
17.11,-7.45458,-6.66552,34.22,-7.59767,-6.60767,34.22
17.12,-7.49444,-6.62068,34.24,-7.63633,-6.56178,34.24
17.13,-7.53403,-6.57559,34.26,-7.67471,-6.51569,34.26
17.14,-7.57335,-6.53027,34.28,-7.71279,-6.46939,34.28
17.15,-7.61239,-6.48471,34.3,-7.75058,-6.42289,34.3
17.16,-7.65116,-6.43892,34.32,-7.78809,-6.37619,34.32
17.17,-7.68966,-6.3929,34.34,-7.8253,-6.3293,34.34
17.18,-7.72788,-6.34664,34.36,-7.86223,-6.28221,34.36
17.19,-7.76582,-6.30016,34.38,-7.89888,-6.23492,34.38
17.2,-7.80348,-6.25346,34.4,-7.93523,-6.18744,34.4
17.21,-7.84086,-6.20652,34.42,-7.9713,-6.13977,34.42
17.22,-7.87796,-6.15937,34.44,-8.00708,-6.09192,34.44
17.23,-7.91477,-6.11199,34.46,-8.04258,-6.04387,34.46
17.24,-7.9513,-6.06439,34.48,-8.07779,-5.99564,34.48
17.25,-7.98754,-6.01657,34.5,-8.11271,-5.94722,34.5
17.26,-8.0235,-5.96854,34.52,-8.14735,-5.89863,34.52
17.27,-8.05917,-5.92029,34.54,-8.18171,-5.84985,34.54
17.28,-8.09454,-5.87183,34.56,-8.21578,-5.80089,34.56
17.29,-8.12963,-5.82316,34.58,-8.24957,-5.75175,34.58
17.3,-8.16442,-5.77427,34.6,-8.28307,-5.70244,34.6
17.31,-8.19892,-5.72518,34.62,-8.31629,-5.65295,34.62
17.32,-8.23312,-5.67589,34.64,-8.34923,-5.60328,34.64
17.33,-8.26703,-5.62639,34.66,-8.38189,-5.55344,34.66
17.34,-8.30064,-5.57668,34.68,-8.41426,-5.50343,34.68
17.35,-8.33395,-5.52678,34.7,-8.44635,-5.45325,34.7
17.36,-8.36696,-5.47668,34.72,-8.47816,-5.4029,34.72
17.37,-8.39967,-5.42638,34.74,-8.50969,-5.35237,34.74
17.38,-8.43207,-5.37588,34.76,-8.54093,-5.30168,34.76
17.39,-8.46418,-5.32519,34.78,-8.5719,-5.25083,34.78
17.4,-8.49598,-5.27431,34.8,-8.60258,-5.1998,34.8
17.41,-8.52747,-5.22324,34.82,-8.63298,-5.14861,34.82
17.42,-8.55866,-5.17198,34.84,-8.6631,-5.09726,34.84
17.43,-8.58953,-5.12054,34.86,-8.69294,-5.04574,34.86
17.44,-8.6201,-5.06891,34.88,-8.72249,-4.99406,34.88
17.45,-8.65036,-5.0171,34.9,-8.75176,-4.94222,34.9
17.46,-8.68031,-4.96511,34.92,-8.78075,-4.89022,34.92
17.47,-8.70994,-4.91294,34.94,-8.80946,-4.83805,34.94
17.48,-8.73926,-4.86059,34.96,-8.83788,-4.78573,34.96
17.49,-8.76827,-4.80807,34.98,-8.86602,-4.73324,34.98
17.5,-8.79696,-4.75537,35,-8.89388,-4.6806,35
17.51,-8.82533,-4.7025,35.02,-8.92145,-4.6278,35.02
17.52,-8.85339,-4.64947,35.04,-8.94874,-4.57484,35.04
17.53,-8.88112,-4.59626,35.06,-8.97574,-4.52173,35.06
17.54,-8.90854,-4.54289,35.08,-9.00246,-4.46846,35.08
17.55,-8.93564,-4.48936,35.1,-9.02889,-4.41503,35.1
17.56,-8.96241,-4.43567,35.12,-9.05503,-4.36145,35.12
17.57,-8.98887,-4.38181,35.14,-9.08088,-4.30772,35.14
17.58,-9.015,-4.3278,35.16,-9.10644,-4.25383,35.16
17.59,-9.0408,-4.27363,35.18,-9.13171,-4.19979,35.18
17.6,-9.06628,-4.21931,35.2,-9.15669,-4.1456,35.2
17.61,-9.09143,-4.16484,35.22,-9.18138,-4.09126,35.22
17.62,-9.11626,-4.11021,35.24,-9.20577,-4.03677,35.24
17.63,-9.14075,-4.05544,35.26,-9.22987,-3.98212,35.26
17.64,-9.16492,-4.00053,35.28,-9.25368,-3.92733,35.28
17.65,-9.18876,-3.94547,35.3,-9.27718,-3.87239,35.3
17.66,-9.21227,-3.89026,35.32,-9.30039,-3.8173,35.32
17.67,-9.23544,-3.83492,35.34,-9.3233,-3.76206,35.34
17.68,-9.25829,-3.77944,35.36,-9.34591,-3.70668,35.36
17.69,-9.2808,-3.72382,35.38,-9.36821,-3.65116,35.38
17.7,-9.30297,-3.66807,35.4,-9.39022,-3.59548,35.4
17.71,-9.32481,-3.61218,35.42,-9.41191,-3.53967,35.42
17.72,-9.34632,-3.55617,35.44,-9.4333,-3.48371,35.44
17.73,-9.36749,-3.50003,35.46,-9.45438,-3.42761,35.46
17.74,-9.38832,-3.44376,35.48,-9.47515,-3.37137,35.48
17.75,-9.40881,-3.38737,35.5,-9.4956,-3.31499,35.5
17.76,-9.42897,-3.33086,35.52,-9.51575,-3.25847,35.52
17.77,-9.44878,-3.27422,35.54,-9.53557,-3.20181,35.54
17.78,-9.46826,-3.21747,35.56,-9.55508,-3.14501,35.56
17.79,-9.48739,-3.16061,35.58,-9.57427,-3.08808,35.58
17.8,-9.50618,-3.10362,35.6,-9.59314,-3.03102,35.6
17.81,-9.52463,-3.04653,35.62,-9.61169,-2.97382,35.62
17.82,-9.54274,-2.98933,35.64,-9.62991,-2.91649,35.64
17.83,-9.56051,-2.93202,35.66,-9.64781,-2.85903,35.66
17.84,-9.57793,-2.8746,35.68,-9.66538,-2.80144,35.68
17.85,-9.595,-2.81709,35.7,-9.68261,-2.74372,35.7
17.86,-9.61173,-2.75946,35.72,-9.69951,-2.68588,35.72
17.87,-9.62811,-2.70175,35.74,-9.71608,-2.62791,35.74
17.88,-9.64415,-2.64393,35.76,-9.73232,-2.56982,35.76
17.89,-9.65984,-2.58602,35.78,-9.74821,-2.5116,35.78
17.9,-9.67518,-2.52801,35.8,-9.76376,-2.45327,35.8
17.91,-9.69018,-2.46991,35.82,-9.77897,-2.39482,35.82
17.92,-9.70482,-2.41173,35.84,-9.79384,-2.33625,35.84
17.93,-9.71912,-2.35346,35.86,-9.80836,-2.27757,35.86
17.94,-9.73306,-2.2951,35.88,-9.82253,-2.21877,35.88
17.95,-9.74666,-2.23666,35.9,-9.83635,-2.15987,35.9
17.96,-9.7599,-2.17814,35.92,-9.84982,-2.10086,35.92
17.97,-9.7728,-2.11954,35.94,-9.86294,-2.04174,35.94
17.98,-9.78534,-2.06087,35.96,-9.87569,-1.98251,35.96
17.99,-9.79753,-2.00212,35.98,-9.88809,-1.92318,35.98
18,-9.80936,-1.9433,36,-9.90014,-1.86376,36
18.01,-9.82085,-1.88441,36.02,-9.91181,-1.80423,36.02
18.02,-9.83198,-1.82545,36.04,-9.92313,-1.74461,36.04
18.03,-9.84275,-1.76643,36.06,-9.93408,-1.6849,36.06
18.04,-9.85317,-1.70734,36.08,-9.94466,-1.6251,36.08
18.05,-9.86324,-1.64819,36.1,-9.95487,-1.56521,36.1
18.06,-9.87295,-1.58898,36.12,-9.96472,-1.50523,36.12
18.07,-9.88231,-1.52971,36.14,-9.97419,-1.44517,36.14
18.08,-9.89131,-1.47039,36.16,-9.98329,-1.38504,36.16
18.09,-9.89995,-1.41102,36.18,-9.99201,-1.32482,36.18
18.1,-9.90824,-1.35159,36.2,-10.0004,-1.26453,36.2
18.11,-9.91617,-1.29212,36.22,-10.0083,-1.20417,36.22
18.12,-9.92374,-1.2326,36.24,-10.0159,-1.14374,36.24
18.13,-9.93096,-1.17304,36.26,-10.0231,-1.08324,36.26
18.14,-9.93782,-1.11343,36.28,-10.0299,-1.02268,36.28
18.15,-9.94432,-1.05378,36.3,-10.0364,-0.96206,36.3
18.16,-9.95047,-0.994098,36.32,-10.0424,-0.901383,36.32
18.17,-9.95625,-0.934378,36.34,-10.0481,-0.840652,36.34
18.18,-9.96168,-0.874624,36.36,-10.0534,-0.77987,36.36
18.19,-9.96675,-0.814838,36.38,-10.0583,-0.71904,36.38
18.2,-9.97146,-0.755024,36.4,-10.0628,-0.658166,36.4
18.21,-9.97581,-0.695182,36.42,-10.0669,-0.59725,36.42
18.22,-9.9798,-0.635315,36.44,-10.0706,-0.536296,36.44
18.23,-9.98343,-0.575425,36.46,-10.074,-0.475307,36.46
18.24,-9.9867,-0.515514,36.48,-10.0769,-0.414286,36.48
18.25,-9.98962,-0.455585,36.5,-10.0795,-0.353237,36.5
18.26,-9.99217,-0.39564,36.52,-10.0816,-0.292163,36.52
18.27,-9.99436,-0.33568,36.54,-10.0834,-0.231067,36.54
18.28,-9.9962,-0.275708,36.56,-10.0848,-0.169952,36.56
18.29,-9.99767,-0.215726,36.58,-10.0858,-0.108823,36.58
18.3,-9.99879,-0.155737,36.6,-10.0863,-0.0476814,36.6
18.31,-9.99954,-0.0957414,36.62,-10.0865,0.0134683,36.62
18.32,-9.99994,-0.0357428,36.64,-10.0863,0.074623,36.64
18.33,-9.99997,0.0242571,36.66,-10.0857,0.135779,36.66
18.34,-9.99965,0.0842561,36.68,-10.0847,0.196934,36.68
18.35,-9.99896,0.144252,36.7,-10.0834,0.258083,36.7
18.36,-9.99791,0.204243,36.72,-10.0816,0.319224,36.72
18.37,-9.99651,0.264226,36.74,-10.0794,0.380353,36.74
18.38,-9.99474,0.3242,36.76,-10.0768,0.441466,36.76
18.39,-9.99262,0.384163,36.78,-10.0739,0.502561,36.78
18.4,-9.99013,0.444111,36.8,-10.0705,0.563633,36.8
18.41,-9.98729,0.504043,36.82,-10.0668,0.624681,36.82
18.42,-9.98408,0.563958,36.84,-10.0627,0.685699,36.84
18.43,-9.98052,0.623852,36.86,-10.0581,0.746686,36.86
18.44,-9.9766,0.683723,36.88,-10.0532,0.807637,36.88
18.45,-9.97232,0.74357,36.9,-10.0479,0.868549,36.9
18.46,-9.96768,0.80339,36.92,-10.0422,0.92942,36.92
18.47,-9.96268,0.863182,36.94,-10.0361,0.990246,36.94
18.48,-9.95732,0.922942,36.96,-10.0297,1.05102,36.96
18.49,-9.9516,0.982669,36.98,-10.0228,1.11175,36.98
18.5,-9.94553,1.04236,37,-10.0156,1.17242,37
18.51,-9.93909,1.10201,37.02,-10.008,1.23303,37.02
18.52,-9.9323,1.16163,37.04,-9.99998,1.29359,37.04
18.53,-9.92515,1.2212,37.06,-9.9916,1.35407,37.06
18.54,-9.91765,1.28073,37.08,-9.98284,1.4145,37.08
18.55,-9.90978,1.34021,37.1,-9.9737,1.47485,37.1
18.56,-9.90157,1.39965,37.12,-9.96419,1.53513,37.12
18.57,-9.89299,1.45903,37.14,-9.9543,1.59533,37.14
18.58,-9.88406,1.51836,37.16,-9.94403,1.65545,37.16
18.59,-9.87477,1.57764,37.18,-9.93339,1.7155,37.18
18.6,-9.86513,1.63686,37.2,-9.92239,1.77545,37.2
18.61,-9.85513,1.69602,37.22,-9.91101,1.83533,37.22
18.62,-9.84477,1.75512,37.24,-9.89927,1.89511,37.24
18.63,-9.83407,1.81416,37.26,-9.88715,1.9548,37.26
18.64,-9.823,1.87313,37.28,-9.87468,2.01439,37.28
18.65,-9.81159,1.93203,37.3,-9.86184,2.07389,37.3
18.66,-9.79982,1.99087,37.32,-9.84864,2.13329,37.32
18.67,-9.7877,2.04963,37.34,-9.83508,2.19258,37.34
18.68,-9.77522,2.10832,37.36,-9.82116,2.25177,37.36
18.69,-9.7624,2.16693,37.38,-9.80689,2.31085,37.38
18.7,-9.74922,2.22547,37.4,-9.79226,2.36982,37.4
18.71,-9.73569,2.28392,37.42,-9.77728,2.42869,37.42
18.72,-9.72181,2.34229,37.44,-9.76194,2.48743,37.44
18.73,-9.70759,2.40058,37.46,-9.74626,2.54606,37.46
18.74,-9.69301,2.45878,37.48,-9.73023,2.60457,37.48
18.75,-9.67808,2.5169,37.5,-9.71386,2.66296,37.5
18.76,-9.6628,2.57492,37.52,-9.69714,2.72123,37.52
18.77,-9.64718,2.63285,37.54,-9.68007,2.77937,37.54
18.78,-9.63121,2.69068,37.56,-9.66267,2.83739,37.56
18.79,-9.61489,2.74842,37.58,-9.64493,2.89528,37.58
18.8,-9.59823,2.80606,37.6,-9.62685,2.95304,37.6
18.81,-9.58122,2.8636,37.62,-9.60844,3.01066,37.62
18.82,-9.56387,2.92104,37.64,-9.58969,3.06815,37.64
18.83,-9.54617,2.97837,37.66,-9.57061,3.12551,37.66
18.84,-9.52813,3.03559,37.68,-9.5512,3.18273,37.68
18.85,-9.50974,3.0927,37.7,-9.53146,3.23981,37.7
18.86,-9.49101,3.14971,37.72,-9.5114,3.29675,37.72
18.87,-9.47195,3.2066,37.74,-9.49101,3.35354,37.74
18.88,-9.45254,3.26337,37.76,-9.47029,3.41019,37.76
18.89,-9.43279,3.32003,37.78,-9.44925,3.4667,37.78
18.9,-9.4127,3.37656,37.8,-9.4279,3.52306,37.8
18.91,-9.39227,3.43298,37.82,-9.40622,3.57928,37.82
18.92,-9.3715,3.48927,37.84,-9.38423,3.63534,37.84
18.93,-9.3504,3.54543,37.86,-9.36192,3.69125,37.86
18.94,-9.32895,3.60147,37.88,-9.33929,3.74701,37.88
18.95,-9.30718,3.65738,37.9,-9.31635,3.80262,37.9
18.96,-9.28507,3.71316,37.92,-9.29311,3.85807,37.92
18.97,-9.26262,3.7688,37.94,-9.26955,3.91337,37.94
18.98,-9.23984,3.82431,37.96,-9.24568,3.96851,37.96
18.99,-9.21673,3.87968,37.98,-9.2215,4.02349,37.98
19,-9.19329,3.93491,38,-9.19702,4.07831,38
19.01,-9.16951,3.99,38.02,-9.17223,4.13298,38.02
19.02,-9.14541,4.04494,38.04,-9.14714,4.18748,38.04
19.03,-9.12097,4.09974,38.06,-9.12174,4.24181,38.06
19.04,-9.09621,4.15439,38.08,-9.09604,4.29599,38.08
19.05,-9.07112,4.2089,38.1,-9.07005,4.35,38.1
19.06,-9.0457,4.26325,38.12,-9.04375,4.40385,38.12
19.07,-9.01996,4.31744,38.14,-9.01715,4.45753,38.14
19.08,-8.99389,4.37148,38.16,-8.99026,4.51104,38.16
19.09,-8.9675,4.42537,38.18,-8.96307,4.56438,38.18
19.1,-8.94079,4.47909,38.2,-8.93558,4.61755,38.2
19.11,-8.91375,4.53266,38.22,-8.9078,4.67056,38.22
19.12,-8.8864,4.58606,38.24,-8.87973,4.72339,38.24
19.13,-8.85872,4.63929,38.26,-8.85136,4.77605,38.26
19.14,-8.83073,4.69236,38.28,-8.8227,4.82854,38.28
19.15,-8.80241,4.74526,38.3,-8.79375,4.88085,38.3
19.16,-8.77378,4.79799,38.32,-8.76451,4.93299,38.32
19.17,-8.74484,4.85055,38.34,-8.73497,4.98495,38.34
19.18,-8.71558,4.90293,38.36,-8.70515,5.03674,38.36
19.19,-8.686,4.95513,38.38,-8.67504,5.08835,38.38
19.2,-8.65612,5.00716,38.4,-8.64464,5.13978,38.4
19.21,-8.62592,5.05901,38.42,-8.61395,5.19103,38.42
19.22,-8.59541,5.11067,38.44,-8.58298,5.2421,38.44
19.23,-8.56459,5.16215,38.46,-8.55171,5.29299,38.46
19.24,-8.53346,5.21344,38.48,-8.52016,5.3437,38.48
19.25,-8.50203,5.26455,38.5,-8.48833,5.39422,38.5
19.26,-8.47029,5.31547,38.52,-8.45621,5.44456,38.52
19.27,-8.43824,5.36619,38.54,-8.4238,5.49472,38.54
19.28,-8.4059,5.41673,38.56,-8.39111,5.54468,38.56
19.29,-8.37324,5.46706,38.58,-8.35814,5.59447,38.58
19.3,-8.34029,5.51721,38.6,-8.32488,5.64406,38.6
19.31,-8.30704,5.56715,38.62,-8.29134,5.69346,38.62
19.32,-8.27349,5.61689,38.64,-8.25751,5.74268,38.64
19.33,-8.23964,5.66643,38.66,-8.2234,5.7917,38.66
19.34,-8.20549,5.71576,38.68,-8.18901,5.84053,38.68
19.35,-8.17105,5.76489,38.7,-8.15434,5.88917,38.7
19.36,-8.13631,5.81382,38.72,-8.11938,5.93761,38.72
19.37,-8.10128,5.86253,38.74,-8.08414,5.98586,38.74
19.38,-8.06596,5.91103,38.76,-8.04862,6.0339,38.76
19.39,-8.03035,5.95932,38.78,-8.01282,6.08175,38.78
19.4,-7.99445,6.00739,38.8,-7.97674,6.1294,38.8
19.41,-7.95826,6.05525,38.82,-7.94037,6.17685,38.82
19.42,-7.92179,6.10289,38.84,-7.90373,6.2241,38.84
