t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
27.34,9.39929,9.41375,-3.42891,-3.34188,2,1.99298,-1.02855,-1.00045,-2.81863,-2.84182,2.03341e-15,0.00845413,-0.0476171,-0.046995,-0.0781241,-0.0832277,0.198209,0.195859,-0.0217638,-0.0224087,0.013252,0.00603296,-0.0208949,-0.0243258,9.39929,-3.42891,2,-0.0476171,-0.0781241,0.198209
27.35,9.38897,9.4037,-3.45708,-3.37003,2,1.99307,-1.037,-1.00885,-2.81553,-2.83885,2.03996e-15,0.00842156,-0.0478345,-0.0472372,-0.0779914,-0.0831505,0.197999,0.195665,-0.021713,-0.0223577,0.0133042,0.00584664,-0.0210732,-0.0245094,9.38897,-3.45708,2,-0.0478345,-0.0779914,0.197999
27.36,9.37856,9.39356,-3.48522,-3.39815,2,1.99316,-1.04544,-1.01725,-2.81241,-2.83585,2.04753e-15,0.00838707,-0.0480514,-0.0474796,-0.0778581,-0.0830724,0.197788,0.195469,-0.0216621,-0.0223076,0.0133561,0.0056636,-0.0212513,-0.0246927,9.37856,-3.48522,2,-0.0480514,-0.0778581,0.197788
27.37,9.36806,9.38333,-3.51333,-3.42625,2,1.99324,-1.05387,-1.02565,-2.80926,-2.83283,2.03472e-15,0.008351,-0.0482677,-0.0477224,-0.0777242,-0.0829935,0.197574,0.19527,-0.0216111,-0.0222563,0.0134079,0.00548344,-0.0214293,-0.0248758,9.36806,-3.51333,2,-0.0482677,-0.0777242,0.197574
27.38,9.35748,9.37302,-3.54141,-3.4543,2,1.99333,-1.06229,-1.03404,-2.80608,-2.82978,2.03571e-15,0.00831322,-0.0484836,-0.0479659,-0.0775899,-0.0829137,0.197359,0.19507,-0.0215601,-0.0222047,0.0134594,0.0053064,-0.021607,-0.0250584,9.35748,-3.54141,2,-0.0484836,-0.0775899,0.197359
27.39,9.34681,9.36263,-3.56945,-3.48234,2,1.99341,-1.0707,-1.04243,-2.80289,-2.8267,2.03809e-15,0.00827272,-0.0486989,-0.0482097,-0.0774551,-0.0828327,0.197142,0.194867,-0.021509,-0.0221533,0.0135107,0.00513269,-0.0217845,-0.0252409,9.34681,-3.56945,2,-0.0486989,-0.0774551,0.197142
27.4,9.33606,9.35216,-3.59746,-3.51035,2,1.9935,-1.0791,-1.05081,-2.79966,-2.8236,2.02194e-15,0.00823174,-0.0489138,-0.048454,-0.0773197,-0.0827507,0.196923,0.194662,-0.0214578,-0.0221016,0.0135618,0.00496304,-0.0219618,-0.025423,9.33606,-3.59746,2,-0.0489138,-0.0773197,0.196923
27.41,9.32523,9.3416,-3.62544,-3.53833,2,1.99358,-1.08749,-1.0592,-2.79641,-2.82046,2.01883e-15,0.00818862,-0.0491281,-0.0486988,-0.0771838,-0.0826675,0.196703,0.194456,-0.0214065,-0.0220481,0.0136127,0.00479622,-0.022139,-0.0256049,9.32523,-3.62544,2,-0.0491281,-0.0771838,0.196703
27.42,9.31431,9.33096,-3.65339,-3.56628,2,1.99366,-1.09587,-1.06757,-2.79314,-2.8173,1.99344e-15,0.00814323,-0.0493419,-0.0489438,-0.0770474,-0.082583,0.196481,0.194247,-0.0213552,-0.0219952,0.0136634,0.00463218,-0.0223159,-0.0257865,9.31431,-3.65339,2,-0.0493419,-0.0770474,0.196481
27.43,9.30331,9.32024,-3.68131,-3.5942,2,1.99374,-1.10424,-1.07595,-2.78984,-2.81411,1.96303e-15,0.00809635,-0.0495552,-0.0491895,-0.0769105,-0.0824972,0.196257,0.194036,-0.0213037,-0.0219409,0.0137139,0.00447336,-0.0224926,-0.0259677,9.30331,-3.68131,2,-0.0495552,-0.0769105,0.196257
27.44,9.29223,9.30943,-3.70919,-3.62208,2,1.99382,-1.1126,-1.08432,-2.78651,-2.8109,1.95034e-15,0.00804804,-0.049768,-0.0494355,-0.0767732,-0.0824103,0.196031,0.193823,-0.0212522,-0.0218857,0.0137642,0.00431705,-0.0226692,-0.0261487,9.29223,-3.70919,2,-0.049768,-0.0767732,0.196031
27.45,9.28106,9.29854,-3.73704,-3.64995,2,1.9939,-1.12095,-1.09269,-2.78316,-2.80766,1.95723e-15,0.00799879,-0.0499802,-0.0496818,-0.0766353,-0.0823219,0.195803,0.193608,-0.0212006,-0.0218298,0.0138143,0.00416555,-0.0228455,-0.0263295,9.28106,-3.73704,2,-0.0499802,-0.0766353,0.195803
27.46,9.26981,9.28757,-3.76485,-3.67777,2,1.99398,-1.12929,-1.10105,-2.77979,-2.80439,1.97808e-15,0.00794764,-0.050192,-0.0499285,-0.0764969,-0.0822322,0.195574,0.193391,-0.021149,-0.0217732,0.0138642,0.00401709,-0.0230216,-0.0265099,9.26981,-3.76485,2,-0.050192,-0.0764969,0.195574
27.47,9.25848,9.27652,-3.79263,-3.70556,2,1.99406,-1.13762,-1.10941,-2.77639,-2.80109,1.98936e-15,0.00789514,-0.0504032,-0.0501757,-0.076358,-0.0821407,0.195343,0.193171,-0.0210973,-0.021715,0.0139139,0.00387186,-0.0231975,-0.02669,9.25848,-3.79263,2,-0.0504032,-0.076358,0.195343
27.48,9.24706,9.26538,-3.82038,-3.73333,2,1.99413,-1.14595,-1.11777,-2.77297,-2.79777,1.98708e-15,0.00784108,-0.0506139,-0.0504232,-0.0762186,-0.0820478,0.19511,0.19295,-0.0210455,-0.021656,0.0139633,0.00373221,-0.0233732,-0.0268699,9.24706,-3.82038,2,-0.0506139,-0.0762186,0.19511
27.49,9.23556,9.25417,-3.84809,-3.76106,2,1.9942,-1.15426,-1.12612,-2.76952,-2.79442,1.99025e-15,0.00778598,-0.0508241,-0.0506709,-0.0760787,-0.0819532,0.194875,0.192726,-0.0209936,-0.0215965,0.0140126,0.0035961,-0.0235487,-0.0270496,9.23556,-3.84809,2,-0.0508241,-0.0760787,0.194875
27.5,9.22397,9.24287,-3.87577,-3.78876,2,1.99427,-1.16256,-1.13447,-2.76604,-2.79104,2.00114e-15,0.0077288,-0.0510338,-0.0509191,-0.0759383,-0.0818572,0.194639,0.192501,-0.0209417,-0.0215347,0.0140617,0.00346387,-0.023724,-0.027229,9.22397,-3.87577,2,-0.0510338,-0.0759383,0.194639
27.51,9.21231,9.23149,-3.90341,-3.81643,2,1.99434,-1.17085,-1.14281,-2.76254,-2.78764,1.9966e-15,0.00767134,-0.0512429,-0.0511676,-0.0757975,-0.0817594,0.194401,0.192274,-0.0208896,-0.0214719,0.0141105,0.00333491,-0.0238991,-0.027408,9.21231,-3.90341,2,-0.0512429,-0.0757975,0.194401
27.52,9.20056,9.22002,-3.93102,-3.84406,2,1.99441,-1.17913,-1.15115,-2.75902,-2.78421,1.99561e-15,0.00761268,-0.0514516,-0.0514165,-0.0756561,-0.0816599,0.194161,0.192044,-0.0208376,-0.0214081,0.0141592,0.00321161,-0.0240739,-0.0275869,9.20056,-3.93102,2,-0.0514516,-0.0756561,0.194161
27.53,9.18872,9.20847,-3.95859,-3.87166,2,1.99448,-1.18739,-1.15949,-2.75547,-2.78075,1.99123e-15,0.00755185,-0.0516597,-0.0516653,-0.0755143,-0.0815586,0.193919,0.191812,-0.0207854,-0.0213428,0.0142077,0.00309243,-0.0242486,-0.0277655,9.18872,-3.95859,2,-0.0516597,-0.0755143,0.193919
27.54,9.17681,9.19685,-3.98613,-3.89923,2,1.99454,-1.19565,-1.16782,-2.7519,-2.77727,2.01595e-15,0.00749172,-0.0518673,-0.0519146,-0.075372,-0.0814555,0.193676,0.191579,-0.0207332,-0.0212762,0.0142559,0.00297683,-0.024423,-0.0279439,9.17681,-3.98613,2,-0.0518673,-0.075372,0.193676
27.55,9.16481,9.18514,-4.01363,-3.92676,2,1.9946,-1.2039,-1.17615,-2.7483,-2.77376,2.03779e-15,0.00742848,-0.0520744,-0.052164,-0.0752292,-0.0813506,0.193431,0.191343,-0.0206809,-0.0212073,0.014304,0.00286663,-0.0245972,-0.028122,9.16481,-4.01363,2,-0.0520744,-0.0752292,0.193431
27.56,9.15273,9.17335,-4.0411,-3.95426,2,1.99466,-1.21213,-1.18447,-2.74468,-2.77023,2.03609e-15,0.0073659,-0.0522809,-0.0524136,-0.0750859,-0.0812439,0.193184,0.191105,-0.0206286,-0.0211376,0.0143518,0.0027605,-0.0247711,-0.0282998,9.15273,-4.0411,2,-0.0522809,-0.0750859,0.193184
27.57,9.14057,9.16148,-4.06852,-3.98172,2,1.99472,-1.22036,-1.19278,-2.74103,-2.76666,2.03845e-15,0.00730176,-0.0524869,-0.0526634,-0.0749421,-0.0811351,0.192935,0.190865,-0.0205762,-0.0210664,0.0143995,0.00265919,-0.0249449,-0.0284775,9.14057,-4.06852,2,-0.0524869,-0.0749421,0.192935
27.58,9.12832,9.14952,-4.09592,-4.00915,2,1.99478,-1.22857,-1.20109,-2.73736,-2.76307,2.0219e-15,0.007237,-0.0526924,-0.0529134,-0.0747979,-0.0810246,0.192685,0.190624,-0.0205237,-0.0209932,0.0144469,0.00256292,-0.0251184,-0.0286549,9.12832,-4.09592,2,-0.0526924,-0.0747979,0.192685
27.59,9.116,9.13749,-4.12327,-4.03655,2,1.99483,-1.23678,-1.2094,-2.73366,-2.75946,2.01817e-15,0.00717138,-0.0528974,-0.0531635,-0.0746532,-0.080912,0.192433,0.19038,-0.0204712,-0.0209184,0.0144942,0.00247072,-0.0252917,-0.0288321,9.116,-4.12327,2,-0.0528974,-0.0746532,0.192433
27.6,9.10359,9.12538,-4.15059,-4.0639,2,1.99488,-1.24497,-1.2177,-2.72994,-2.75582,2.01574e-15,0.00710484,-0.0531019,-0.0534137,-0.074508,-0.0807972,0.192179,0.190134,-0.0204186,-0.020841,0.0145412,0.00238246,-0.0254648,-0.0290091,9.10359,-4.15059,2,-0.0531019,-0.074508,0.192179
27.61,9.0911,9.11319,-4.17787,-4.09122,2,1.99493,-1.25315,-1.22599,-2.72619,-2.75215,2.0128e-15,0.00703859,-0.0533058,-0.053664,-0.0743624,-0.0806809,0.191924,0.189886,-0.0203659,-0.0207624,0.0145881,0.00230007,-0.0256377,-0.0291858,9.0911,-4.17787,2,-0.0533058,-0.0743624,0.191924
27.62,9.07852,9.10091,-4.20511,-4.11851,2,1.99497,-1.26132,-1.23428,-2.72242,-2.74846,2.02895e-15,0.00697027,-0.0535092,-0.0539143,-0.0742163,-0.0805622,0.191666,0.189636,-0.0203132,-0.0206825,0.0146347,0.00222274,-0.0258103,-0.0293624,9.07852,-4.20511,2,-0.0535092,-0.0742163,0.191666
27.63,9.06587,9.08856,-4.23232,-4.14575,2,1.99502,-1.26948,-1.24256,-2.71863,-2.74474,2.02998e-15,0.0069022,-0.053712,-0.0541646,-0.0740697,-0.0804414,0.191408,0.189384,-0.0202604,-0.0206006,0.0146812,0.00214913,-0.0259827,-0.0295387,9.06587,-4.23232,2,-0.053712,-0.0740697,0.191408
27.64,9.05313,9.07612,-4.25949,-4.17296,2,1.99506,-1.27763,-1.25084,-2.71481,-2.74099,2.01724e-15,0.00683419,-0.0539144,-0.0544149,-0.0739226,-0.0803186,0.191147,0.18913,-0.0202076,-0.0205167,0.0147274,0.00208119,-0.0261548,-0.0297149,9.05313,-4.25949,2,-0.0539144,-0.0739226,0.191147
27.65,9.04032,9.0636,-4.28661,-4.20013,2,1.9951,-1.28576,-1.25911,-2.71096,-2.73722,2.02139e-15,0.00676508,-0.0541162,-0.0546651,-0.0737751,-0.0801937,0.190884,0.188874,-0.0201547,-0.0204303,0.0147735,0.00201834,-0.0263267,-0.0298909,9.04032,-4.28661,2,-0.0541162,-0.0737751,0.190884
27.66,9.02742,9.05101,-4.3137,-4.22726,2,1.99514,-1.29389,-1.26737,-2.70709,-2.73342,2.02237e-15,0.00669552,-0.0543175,-0.0549152,-0.0736272,-0.0800667,0.19062,0.188616,-0.0201017,-0.0203429,0.0148193,0.00195966,-0.0264984,-0.0300667,9.02742,-4.3137,2,-0.0543175,-0.0736272,0.19062
27.67,9.01444,9.03834,-4.34076,-4.25436,2,1.99517,-1.302,-1.27562,-2.7032,-2.7296,2.02683e-15,0.00662665,-0.0545182,-0.0551653,-0.0734788,-0.0799378,0.190354,0.188356,-0.0200487,-0.0202531,0.014865,0.0019066,-0.0266698,-0.0302422,9.01444,-4.34076,2,-0.0545182,-0.0734788,0.190354
27.68,9.00138,9.02558,-4.36777,-4.28142,2,1.9952,-1.3101,-1.28387,-2.69928,-2.72575,2.02683e-15,0.00655665,-0.0547185,-0.0554151,-0.0733299,-0.0798065,0.190087,0.188094,-0.0199957,-0.0201615,0.0149104,0.00185785,-0.026841,-0.0304177,9.00138,-4.36777,2,-0.0547185,-0.0733299,0.190087
27.69,8.98824,9.01274,-4.39474,-4.30843,2,1.99523,-1.31819,-1.29212,-2.69534,-2.72187,2.0282e-15,0.00648649,-0.0549181,-0.055665,-0.0731805,-0.0796733,0.189818,0.187831,-0.0199426,-0.0200679,0.0149557,0.00181457,-0.027012,-0.030593,8.98824,-4.39474,2,-0.0549181,-0.0731805,0.189818
27.7,8.97502,8.99983,-4.42168,-4.33541,2,1.99526,-1.32626,-1.30035,-2.69138,-2.71797,2.04403e-15,0.0064169,-0.0551173,-0.0559145,-0.0730308,-0.0795379,0.189547,0.187565,-0.0198894,-0.0199728,0.0150008,0.00177564,-0.0271827,-0.0307681,8.97502,-4.42168,2,-0.0551173,-0.0730308,0.189547
27.71,8.96171,8.98684,-4.44857,-4.36234,2,1.99528,-1.33433,-1.30857,-2.68739,-2.71405,2.05634e-15,0.00634687,-0.0553159,-0.0561636,-0.0728805,-0.0794003,0.189274,0.187297,-0.0198362,-0.0198752,0.0150456,0.00174311,-0.0273532,-0.0309431,8.96171,-4.44857,2,-0.0553159,-0.0728805,0.189274
27.72,8.94833,8.97377,-4.47542,-4.38924,2,1.9953,-1.34238,-1.31679,-2.68337,-2.7101,2.06221e-15,0.00627716,-0.055514,-0.0564126,-0.0727299,-0.0792607,0.189,0.187027,-0.0197829,-0.0197756,0.0150903,0.00171525,-0.0275234,-0.0311179,8.94833,-4.47542,2,-0.055514,-0.0727299,0.189
27.73,8.93486,8.96062,-4.50224,-4.41609,2,1.99532,-1.35042,-1.325,-2.67934,-2.70612,2.05398e-15,0.00620721,-0.0557116,-0.0566612,-0.0725787,-0.0791189,0.188724,0.186756,-0.0197296,-0.0196738,0.0151348,0.00169192,-0.0276934,-0.0312926,8.93486,-4.50224,2,-0.0557116,-0.0725787,0.188724
27.74,8.92132,8.94739,-4.52901,-4.4429,2,1.99533,-1.35845,-1.33321,-2.67527,-2.70212,2.056e-15,0.00613745,-0.0559086,-0.0569096,-0.0724272,-0.0789749,0.188446,0.186482,-0.0196762,-0.0195705,0.0151791,0.0016737,-0.0278631,-0.0314671,8.92132,-4.52901,2,-0.0559086,-0.0724272,0.188446
27.75,8.9077,8.93407,-4.55574,-4.46968,2,1.99535,-1.36647,-1.3414,-2.67119,-2.69809,2.06044e-15,0.0060681,-0.0561051,-0.0571573,-0.0722751,-0.078829,0.188166,0.186206,-0.0196227,-0.0194658,0.0152231,0.00166111,-0.0280326,-0.0316416,8.9077,-4.55574,2,-0.0561051,-0.0722751,0.188166
27.76,8.89399,8.92068,-4.58243,-4.49641,2,1.99536,-1.37447,-1.34958,-2.66708,-2.69403,2.06215e-15,0.00599954,-0.0563011,-0.057405,-0.0721227,-0.0786807,0.187885,0.185929,-0.0195693,-0.0193587,0.015267,0.0016536,-0.0282018,-0.0318159,8.89399,-4.58243,2,-0.0563011,-0.0721227,0.187885
27.77,8.88021,8.90722,-4.60908,-4.5231,2,1.99536,-1.38247,-1.35776,-2.66294,-2.68995,2.05908e-15,0.00593075,-0.0564965,-0.0576519,-0.0719698,-0.0785305,0.187602,0.18565,-0.0195157,-0.0192491,0.0153107,0.00165019,-0.0283708,-0.0319901,8.88021,-4.60908,2,-0.0564965,-0.0719698,0.187602
27.78,8.86634,8.89367,-4.63569,-4.54974,2,1.99537,-1.39045,-1.36593,-2.65879,-2.68585,2.05333e-15,0.00586219,-0.0566914,-0.0578984,-0.0718165,-0.0783781,0.187318,0.185368,-0.0194621,-0.0191383,0.0153542,0.00165249,-0.0285395,-0.0321642,8.86634,-4.63569,2,-0.0566914,-0.0718165,0.187318
27.79,8.8524,8.88004,-4.66226,-4.57635,2,1.99537,-1.39841,-1.37408,-2.6546,-2.68172,2.03891e-15,0.00579454,-0.0568857,-0.0581443,-0.0716627,-0.0782239,0.187031,0.185085,-0.0194085,-0.019026,0.0153975,0.00166031,-0.0287079,-0.0323382,8.8524,-4.66226,2,-0.0568857,-0.0716627,0.187031
27.8,8.83837,8.86634,-4.68878,-4.6029,2,1.99537,-1.40637,-1.38223,-2.6504,-2.67756,2.04716e-15,0.00572726,-0.0570796,-0.0583897,-0.0715085,-0.0780675,0.186744,0.1848,-0.0193548,-0.0189113,0.0154406,0.00167231,-0.0288761,-0.032512,8.83837,-4.68878,2,-0.0570796,-0.0715085,0.186744
27.81,8.82427,8.85256,-4.71527,-4.62942,2,1.99536,-1.41431,-1.39037,-2.64617,-2.67338,2.0666e-15,0.00566022,-0.0572728,-0.0586345,-0.0713539,-0.077909,0.186454,0.184513,-0.0193011,-0.0187949,0.0154835,0.00169019,-0.0290441,-0.0326859,8.82427,-4.71527,2,-0.0572728,-0.0713539,0.186454
27.82,8.81009,8.8387,-4.74171,-4.65589,2,1.99535,-1.42224,-1.3985,-2.64192,-2.66917,2.04188e-15,0.00559424,-0.0574656,-0.0588786,-0.0711989,-0.0777484,0.186163,0.184224,-0.0192474,-0.0186762,0.0155263,0.00171393,-0.0292118,-0.0328596,8.81009,-4.74171,2,-0.0574656,-0.0711989,0.186163
27.83,8.79583,8.82477,-4.76811,-4.68232,2,1.99534,-1.43015,-1.40661,-2.63764,-2.66494,2.01871e-15,0.00552888,-0.0576578,-0.059122,-0.0710434,-0.0775859,0.18587,0.183933,-0.0191936,-0.0185567,0.0155688,0.00174126,-0.0293792,-0.0330333,8.79583,-4.76811,2,-0.0576578,-0.0710434,0.18587
27.84,8.78148,8.81075,-4.79446,-4.70871,2,1.99533,-1.43806,-1.41472,-2.63334,-2.66068,2.00256e-15,0.00546442,-0.0578495,-0.0593647,-0.0708875,-0.0774213,0.185575,0.183641,-0.0191397,-0.0184349,0.0156111,0.00177421,-0.0295463,-0.0332069,8.78148,-4.79446,2,-0.0578495,-0.0708875,0.185575
27.85,8.76707,8.79665,-4.82077,-4.73504,2,1.99532,-1.44595,-1.42282,-2.62901,-2.6564,1.99394e-15,0.00539984,-0.0580406,-0.0596066,-0.0707312,-0.077255,0.185279,0.183347,-0.0190858,-0.0183119,0.0156533,0.00181114,-0.0297132,-0.0333804,8.76707,-4.82077,2,-0.0580406,-0.0707312,0.185279
27.86,8.75257,8.78248,-4.84704,-4.76134,2,1.9953,-1.45383,-1.4309,-2.62467,-2.65209,1.98637e-15,0.00533678,-0.0582312,-0.0598476,-0.0705744,-0.0770864,0.184981,0.18305,-0.0190319,-0.018187,0.0156952,0.00185422,-0.0298798,-0.0335539,8.75257,-4.84704,2,-0.0582312,-0.0705744,0.184981
27.87,8.73799,8.76823,-4.87327,-4.78759,2,1.99528,-1.46169,-1.43897,-2.62029,-2.64776,1.99849e-15,0.00527407,-0.0584212,-0.0600879,-0.0704173,-0.0769163,0.184681,0.182752,-0.0189779,-0.0180607,0.015737,0.00190054,-0.0300462,-0.0337273,8.73799,-4.87327,2,-0.0584212,-0.0704173,0.184681
27.88,8.72333,8.75391,-4.89945,-4.81378,2,1.99525,-1.46954,-1.44704,-2.6159,-2.6434,1.99921e-15,0.00521281,-0.0586107,-0.0603274,-0.0702597,-0.0767441,0.18438,0.182452,-0.0189239,-0.0179328,0.0157786,0.0019546,-0.0302122,-0.0339006,8.72333,-4.89945,2,-0.0586107,-0.0702597,0.18438
27.89,8.7086,8.7395,-4.92558,-4.83994,2,1.99523,-1.47738,-1.45509,-2.61148,-2.63901,2.00867e-15,0.0051519,-0.0587997,-0.0605659,-0.0701017,-0.07657,0.184077,0.18215,-0.0188698,-0.0178041,0.0158199,0.00201002,-0.030378,-0.034074,8.7086,-4.92558,2,-0.0587997,-0.0701017,0.184077
27.9,8.69378,8.72502,-4.95168,-4.86606,2,1.9952,-1.48521,-1.46312,-2.60704,-2.63461,2.00826e-15,0.00509264,-0.0589881,-0.0608035,-0.0699433,-0.0763944,0.183772,0.181846,-0.0188157,-0.0176742,0.0158611,0.00207216,-0.0305436,-0.0342473,8.69378,-4.95168,2,-0.0589881,-0.0699433,0.183772
27.91,8.67889,8.71046,-4.97772,-4.89212,2,1.99517,-1.49302,-1.47115,-2.60257,-2.63017,2.00779e-15,0.00503428,-0.059176,-0.06104,-0.0697845,-0.0762168,0.183466,0.181541,-0.0187616,-0.017542,0.0159021,0.00213848,-0.0307088,-0.0344206,8.67889,-4.97772,2,-0.059176,-0.0697845,0.183466
27.92,8.66392,8.69583,-5.00373,-4.91814,2,1.99513,-1.50081,-1.47916,-2.59808,-2.62571,2.01021e-15,0.00497626,-0.0593634,-0.0612757,-0.0696252,-0.0760373,0.183158,0.181233,-0.0187074,-0.0174092,0.0159429,0.00220987,-0.0308738,-0.0345938,8.66392,-5.00373,2,-0.0593634,-0.0696252,0.183158
27.93,8.64888,8.68111,-5.02969,-4.94411,2,1.9951,-1.5086,-1.48717,-2.59357,-2.62122,2.01315e-15,0.00491951,-0.0595502,-0.0615102,-0.0694656,-0.0758562,0.182849,0.180924,-0.0186532,-0.017274,0.0159836,0.00228575,-0.0310385,-0.0347671,8.64888,-5.02969,2,-0.0595502,-0.0694656,0.182849
27.94,8.63375,8.66632,-5.0556,-4.97004,2,1.99506,-1.51637,-1.49515,-2.58904,-2.61671,1.99701e-15,0.00486439,-0.0597364,-0.0617436,-0.0693056,-0.0756735,0.182537,0.180613,-0.0185989,-0.0171393,0.016024,0.00236696,-0.0312029,-0.0349403,8.63375,-5.0556,2,-0.0597364,-0.0693056,0.182537
27.95,8.61855,8.65146,-5.08147,-4.99591,2,1.99502,-1.52413,-1.50313,-2.58448,-2.61218,1.99189e-15,0.00480998,-0.0599221,-0.0619759,-0.0691451,-0.0754892,0.182225,0.180301,-0.0185446,-0.0170023,0.0160643,0.00245259,-0.0313671,-0.0351135,8.61855,-5.08147,2,-0.0599221,-0.0691451,0.182225
27.96,8.60327,8.63651,-5.10729,-5.02174,2,1.99497,-1.53187,-1.51109,-2.57989,-2.60762,1.97508e-15,0.00475694,-0.0601073,-0.0622071,-0.0689843,-0.075303,0.18191,0.179986,-0.0184903,-0.0168654,0.0161043,0.00254225,-0.0315309,-0.0352867,8.60327,-5.10729,2,-0.0601073,-0.0689843,0.18191
27.97,8.58791,8.6215,-5.13306,-5.04752,2,1.99493,-1.5396,-1.51904,-2.57529,-2.60303,1.95893e-15,0.00470449,-0.0602919,-0.0624371,-0.068823,-0.0751156,0.181594,0.17967,-0.018436,-0.0167268,0.0161442,0.00263625,-0.0316945,-0.0354599,8.58791,-5.13306,2,-0.0602919,-0.068823,0.181594
27.98,8.57248,8.6064,-5.15879,-5.07325,2,1.99488,-1.54732,-1.52697,-2.57066,-2.59842,1.9479e-15,0.00465305,-0.060476,-0.0626659,-0.0686614,-0.0749263,0.181276,0.179352,-0.0183816,-0.0165879,0.0161839,0.00273487,-0.0318578,-0.0356331,8.57248,-5.15879,2,-0.060476,-0.0686614,0.181276
27.99,8.55697,8.59122,-5.18448,-5.09894,2,1.99483,-1.55502,-1.53489,-2.56601,-2.59379,1.9653e-15,0.00460353,-0.0606596,-0.0628935,-0.0684994,-0.0747357,0.180957,0.179032,-0.0183271,-0.016448,0.0162234,0.00283708,-0.0320208,-0.0358063,8.55697,-5.18448,2,-0.0606596,-0.0684994,0.180957
28,8.54138,8.57597,-5.21011,-5.12457,2,1.99478,-1.56271,-1.5428,-2.56133,-2.58912,1.96628e-15,0.0045554,-0.0608426,-0.0631198,-0.0683369,-0.0745436,0.180636,0.17871,-0.0182727,-0.0163081,0.0162627,0.00294383,-0.0321835,-0.0359796,8.54138,-5.21011,2,-0.0608426,-0.0683369,0.180636
28.01,8.52571,8.56065,-5.2357,-5.15016,2,1.99472,-1.57038,-1.55069,-2.55664,-2.58444,1.96274e-15,0.00450662,-0.061025,-0.0633448,-0.0681741,-0.0743499,0.180313,0.178387,-0.0182182,-0.0161667,0.0163018,0.00305475,-0.032346,-0.0361529,8.52571,-5.2357,2,-0.061025,-0.0681741,0.180313
28.02,8.50997,8.54524,-5.26125,-5.17571,2,1.99466,-1.57804,-1.55857,-2.55191,-2.57972,1.96755e-15,0.00446065,-0.0612069,-0.0635685,-0.0680109,-0.074155,0.179989,0.178061,-0.0181637,-0.0160254,0.0163408,0.0031705,-0.0325081,-0.0363261,8.50997,-5.26125,2,-0.0612069,-0.0680109,0.179989
28.03,8.49415,8.52976,-5.28674,-5.2012,2,1.9946,-1.58569,-1.56643,-2.54717,-2.57499,1.98052e-15,0.00441578,-0.0613883,-0.0637909,-0.0678473,-0.0739586,0.179663,0.177735,-0.0181091,-0.0158827,0.0163795,0.00328994,-0.0326699,-0.0364994,8.49415,-5.28674,2,-0.0613883,-0.0678473,0.179663
28.04,8.47826,8.5142,-5.31219,-5.22664,2,1.99454,-1.59332,-1.57427,-2.5424,-2.57022,1.9815e-15,0.00437111,-0.0615691,-0.0640119,-0.0676833,-0.0737609,0.179335,0.177406,-0.0180545,-0.0157409,0.0164181,0.00341235,-0.0328315,-0.0366727,8.47826,-5.31219,2,-0.0615691,-0.0676833,0.179335
28.05,8.46229,8.49858,-5.33759,-5.25203,2,1.99448,-1.60094,-1.5821,-2.53762,-2.56544,1.98443e-15,0.0043285,-0.0617494,-0.0642314,-0.0675189,-0.073562,0.179006,0.177075,-0.0179999,-0.0155982,0.0164565,0.00353966,-0.0329927,-0.0368461,8.46229,-5.33759,2,-0.0617494,-0.0675189,0.179006
28.06,8.44624,8.48287,-5.36294,-5.27737,2,1.99442,-1.60854,-1.58992,-2.5328,-2.56062,1.98712e-15,0.00428711,-0.0619291,-0.0644496,-0.0673542,-0.073362,0.178676,0.176743,-0.0179453,-0.0154552,0.0164947,0.00367042,-0.0331537,-0.0370194,8.44624,-5.36294,2,-0.0619291,-0.0673542,0.178676
28.07,8.43011,8.46708,-5.38825,-5.30267,2,1.99435,-1.61613,-1.59772,-2.52797,-2.55579,1.9852e-15,0.00424726,-0.0621083,-0.0646664,-0.067189,-0.0731605,0.178343,0.176409,-0.0178906,-0.015312,0.0165327,0.0038044,-0.0333144,-0.0371929,8.43011,-5.38825,2,-0.0621083,-0.067189,0.178343
28.08,8.41391,8.45123,-5.4135,-5.32791,2,1.99429,-1.6237,-1.6055,-2.52311,-2.55092,1.99692e-15,0.00420734,-0.0622869,-0.0648817,-0.0670235,-0.0729577,0.178009,0.176074,-0.0178359,-0.0151686,0.0165706,0.00394126,-0.0334747,-0.0373663,8.41391,-5.4135,2,-0.0622869,-0.0670235,0.178009
28.09,8.39764,8.43529,-5.43871,-5.35311,2,1.99422,-1.63126,-1.61326,-2.51823,-2.54603,2.01617e-15,0.00417018,-0.062465,-0.0650956,-0.0668576,-0.0727539,0.177674,0.175736,-0.0177812,-0.0150261,0.0166082,0.00408216,-0.0336348,-0.0375398,8.39764,-5.43871,2,-0.062465,-0.0668576,0.177674
28.1,8.38129,8.41928,-5.46387,-5.37825,2,1.99415,-1.63881,-1.62101,-2.51333,-2.54112,2.01518e-15,0.0041326,-0.0626426,-0.065308,-0.0666914,-0.072549,0.177337,0.175397,-0.0177264,-0.0148832,0.0166457,0.0042275,-0.0337945,-0.0377133,8.38129,-5.46387,2,-0.0626426,-0.0666914,0.177337
